[s],CH2[V]
-1.1876E-02,-2.7359344582E-03
-1.1872E-02,-5.1273299736E-03
-1.1868E-02,-4.7258283270E-03
-1.1864E-02,-2.6196624882E-03
-1.1860E-02,-4.1092349799E-03
-1.1856E-02,-7.7135086954E-03
-1.1852E-02,-6.0557748153E-03
-1.1848E-02,-3.9568282908E-03
-1.1844E-02,-6.9308997270E-03
-1.1840E-02,-4.6730424548E-03
-1.1836E-02,-1.3595964839E-03
-1.1832E-02,-4.2183543928E-03
-1.1828E-02,-6.7765237005E-03
-1.1824E-02,-5.2133800053E-03
-1.1820E-02,-5.1412917653E-03
-1.1816E-02,-3.2079650873E-03
-1.1812E-02,5.9939833769E-04
-1.1808E-02,-6.1272765455E-03
-1.1804E-02,1.6051432493E-03
-1.1800E-02,-3.5178758546E-03
-1.1796E-02,-1.3672211099E-03
-1.1792E-02,-1.3462212020E-03
-1.1788E-02,1.7572376372E-04
-1.1784E-02,-5.8837438662E-04
-1.1780E-02,-3.0299093281E-03
-1.1776E-02,-5.6347752977E-03
-1.1772E-02,-2.7719499680E-03
-1.1768E-02,-2.1904470666E-03
-1.1764E-02,-9.2222923245E-06
-1.1760E-02,-2.5746776717E-03
-1.1756E-02,-2.6030733238E-03
-1.1752E-02,-4.3391610841E-03
-1.1748E-02,-4.6502925545E-03
-1.1744E-02,-1.3428451949E-03
-1.1740E-02,-3.5623266135E-03
-1.1736E-02,-8.7042832776E-04
-1.1732E-02,-3.2983257268E-03
-1.1728E-02,-3.6608363999E-03
-1.1724E-02,-5.1909448175E-03
-1.1720E-02,-3.9113809423E-03
-1.1716E-02,-8.7451005375E-04
-1.1712E-02,-1.7085125299E-03
-1.1708E-02,-1.3576795986E-03
-1.1704E-02,-6.2450886996E-03
-1.1700E-02,-9.5696709032E-05
-1.1696E-02,-2.3609640305E-03
-1.1692E-02,-1.5894415258E-03
-1.1688E-02,-4.8118259066E-03
-1.1684E-02,-6.3079644458E-03
-1.1680E-02,-6.4802743175E-03
-1.1676E-02,-4.2797805541E-03
-1.1672E-02,-2.2311784957E-03
-1.1668E-02,-4.3957950321E-03
-1.1664E-02,-3.2029392238E-03
-1.1660E-02,-2.2548296182E-03
-1.1656E-02,-1.9768049510E-03
-1.1652E-02,-4.0329171945E-03
-1.1648E-02,-2.1447756046E-03
-1.1644E-02,-5.1625968491E-03
-1.1640E-02,-4.2245151287E-03
-1.1636E-02,-2.3140718654E-03
-1.1632E-02,-1.3200094640E-03
-1.1628E-02,-3.6065151120E-03
-1.1624E-02,-1.3032534066E-03
-1.1620E-02,-2.3796894253E-03
-1.1616E-02,-4.0782405653E-03
-1.1612E-02,-6.7193795367E-03
-1.1608E-02,-6.8106938505E-03
-1.1604E-02,-1.9170143411E-03
-1.1600E-02,-3.1306459439E-03
-1.1596E-02,-5.8206941015E-03
-1.1592E-02,-4.3716193887E-03
-1.1588E-02,-5.2088595891E-03
-1.1584E-02,-6.3136721865E-03
-1.1580E-02,-3.2980730031E-03
