[s],CH2[V]
-1.1876E-02,9.7969193418E-03
-1.1872E-02,1.2267980039E-02
-1.1868E-02,8.1868024192E-03
-1.1864E-02,7.4371095191E-03
-1.1860E-02,8.0663628925E-03
-1.1856E-02,7.0760484310E-03
-1.1852E-02,7.3256536042E-03
-1.1848E-02,7.2303910789E-03
-1.1844E-02,8.6402507047E-03
-1.1840E-02,6.8581147810E-03
-1.1836E-02,6.8108029993E-03
-1.1832E-02,8.0519719474E-03
-1.1828E-02,6.8080993326E-03
-1.1824E-02,4.3070551152E-03
-1.1820E-02,7.4999661919E-03
-1.1816E-02,6.7913718855E-03
-1.1812E-02,6.5167518355E-03
-1.1808E-02,5.0565334386E-03
-1.1804E-02,4.5746847326E-03
-1.1800E-02,5.0691076341E-03
-1.1796E-02,4.0959926885E-03
-1.1792E-02,6.9986720670E-03
-1.1788E-02,7.7518220365E-03
-1.1784E-02,5.0721117082E-03
-1.1780E-02,6.7488618538E-03
-1.1776E-02,4.8178287625E-03
-1.1772E-02,5.3438945772E-03
-1.1768E-02,5.1981302295E-03
-1.1764E-02,6.1584468661E-03
-1.1760E-02,6.8134828240E-03
-1.1756E-02,4.8369356270E-03
-1.1752E-02,5.2476020836E-03
-1.1748E-02,8.2669706918E-04
-1.1744E-02,2.6135679857E-03
-1.1740E-02,1.8892618953E-03
-1.1736E-02,4.7332903046E-03
-1.1732E-02,3.1403347509E-03
-1.1728E-02,3.7339111689E-03
-1.1724E-02,5.5843873925E-03
-1.1720E-02,1.7345806930E-03
-1.1716E-02,3.4379240463E-03
-1.1712E-02,3.7855478636E-03
-1.1708E-02,2.2254559262E-03
-1.1704E-02,4.5265527909E-03
-1.1700E-02,4.8002430085E-03
-1.1696E-02,2.1768423790E-03
-1.1692E-02,4.3107458347E-03
-1.1688E-02,5.1759573022E-03
-1.1684E-02,1.3311049406E-03
-1.1680E-02,4.7681041848E-03
-1.1676E-02,2.7581116302E-03
-1.1672E-02,2.8395601834E-03
-1.1668E-02,5.1051565225E-03
-1.1664E-02,1.5334841628E-03
-1.1660E-02,4.4685074050E-03
-1.1656E-02,1.9339510728E-03
-1.1652E-02,2.1133276709E-03
-1.1648E-02,1.0777375222E-03
-1.1644E-02,2.9459854663E-03
-1.1640E-02,2.6143595353E-03
-1.1636E-02,2.5431820543E-03
-1.1632E-02,1.7294833039E-03
-1.1628E-02,-4.9674059197E-04
-1.1624E-02,1.7850205265E-03
-1.1620E-02,2.3669001292E-03
-1.1616E-02,2.0619532366E-03
-1.1612E-02,3.9067932451E-03
-1.1608E-02,9.7860307927E-04
-1.1604E-02,2.3221942896E-04
-1.1600E-02,1.2772938685E-03
-1.1596E-02,1.5266320129E-03
-1.1592E-02,1.0558578769E-04
-1.1588E-02,1.2571808776E-03
-1.1584E-02,3.0758354013E-04
-1.1580E-02,2.7500816926E-03
-1.1576E-02,2.4966999692E-03
-1.1572E-02,1.6321131584E-03
-1.1568E-02,1.6924664361E-03
-1.1564E-02,5.7343455500E-04
-1.1560E-02,7.7507467959E-04
-1.1556E-02,1.1982008908E-03
-1.1552E-02,1.5912482148E-03
-1.1548E-02,1.2196728676E-03
-1.1544E-02,1.0845467567E-03
-1.1540E-02,-2.3697878748E-04
-1.1536E-02,-4.4203065468E-05
-1.1532E-02,2.1064707527E-03
-1.1528E-02,7.6789828052E-04
-1.1524E-02,-1.1479570844E-03
-1.1520E-02,-4.5361067198E-04
-1.1516E-02,5.6625338756E-04
-1.1512E-02,1.6800209866E-03
