[s],CH2[V]
-1.1876E-02,-5.0359059873E-03
-1.1872E-02,-1.9833566934E-03
-1.1868E-02,-5.4850770436E-03
-1.1864E-02,-2.7536775685E-03
-1.1860E-02,-8.1802035169E-03
-1.1856E-02,-4.4722654055E-03
-1.1852E-02,-3.5697271261E-03
-1.1848E-02,-3.6876966364E-03
-1.1844E-02,-5.0249291962E-03
-1.1840E-02,-5.3339911934E-03
-1.1836E-02,-5.9451962807E-03
-1.1832E-02,-3.3867599442E-03
-1.1828E-02,-5.3092290403E-03
-1.1824E-02,-3.8487245411E-03
-1.1820E-02,-6.2749816204E-03
-1.1816E-02,-5.4255391573E-03
-1.1812E-02,-5.3409101004E-03
-1.1808E-02,-9.2836857386E-03
-1.1804E-02,-7.9533673174E-03
-1.1800E-02,-6.2979651709E-03
-1.1796E-02,-3.5905982880E-03
-1.1792E-02,-4.7150375024E-03
-1.1788E-02,-6.4019824262E-03
-1.1784E-02,-6.0497380570E-03
-1.1780E-02,-4.3557740903E-03
-1.1776E-02,-8.0424929486E-03
-1.1772E-02,-6.8678856980E-03
-1.1768E-02,-5.4060365180E-03
-1.1764E-02,-3.3344747510E-03
-1.1760E-02,-5.4223538852E-03
-1.1756E-02,-7.1708394113E-03
-1.1752E-02,-5.9645511006E-03
-1.1748E-02,-6.5156174869E-03
-1.1744E-02,-6.1865283295E-03
-1.1740E-02,-6.3052703160E-03
-1.1736E-02,-8.4469176070E-03
-1.1732E-02,-4.5952941579E-03
-1.1728E-02,-5.5465556570E-03
-1.1724E-02,-5.9579993582E-03
-1.1720E-02,-5.5567885822E-03
-1.1716E-02,-6.5275908676E-03
-1.1712E-02,-5.8279992466E-03
-1.1708E-02,-6.7094279455E-03
-1.1704E-02,-6.7559100306E-03
-1.1700E-02,-7.4255896574E-03
-1.1696E-02,-5.8071566949E-03
-1.1692E-02,-6.4688206892E-03
-1.1688E-02,-3.9062644797E-03
-1.1684E-02,-7.4164677627E-03
-1.1680E-02,-5.3554870120E-03
-1.1676E-02,-7.7012301389E-03
-1.1672E-02,-6.9480134123E-03
-1.1668E-02,-3.9007665474E-03
-1.1664E-02,-3.6835672267E-03
-1.1660E-02,-6.5269519059E-03
-1.1656E-02,-7.2866154707E-03
-1.1652E-02,-5.1274491829E-03
-1.1648E-02,-4.6676255848E-03
-1.1644E-02,-5.7070399674E-03
-1.1640E-02,-7.0819283568E-03
-1.1636E-02,-6.9278098223E-03
-1.1632E-02,-8.0064965124E-03
-1.1628E-02,-5.1607896363E-03
-1.1624E-02,-7.7401448185E-03
-1.1620E-02,-5.6528426572E-03
-1.1616E-02,-8.8370228457E-03
-1.1612E-02,-8.0710602622E-03
-1.1608E-02,-1.0029573478E-02
-1.1604E-02,-9.2401791172E-03
-1.1600E-02,-5.9557963705E-03
-1.1596E-02,-7.1546126432E-03
-1.1592E-02,-6.8535376682E-03
-1.1588E-02,-5.9455014565E-03
-1.1584E-02,-5.2808667668E-03
-1.1580E-02,-8.3683348450E-03
-1.1576E-02,-6.1441136652E-03
-1.1572E-02,-2.4378206420E-03
-1.1568E-02,-3.6801912197E-03
-1.1564E-02,-7.6520443871E-03
-1.1560E-02,-6.8428231375E-03
-1.1556E-02,-4.8257352462E-03
-1.1552E-02,-8.4480810896E-03
-1.1548E-02,-5.0084592411E-03
-1.1544E-02,-8.7701655093E-03
-1.1540E-02,-5.3728581893E-03
-1.1536E-02,-7.2067404801E-03
-1.1532E-02,-5.2060271765E-03
-1.1528E-02,-6.9898606403E-03
-1.1524E-02,-4.8363544095E-03
-1.1520E-02,-5.8637143490E-03
-1.1516E-02,-4.9195767968E-03
-1.1512E-02,-3.9451314756E-03
-1.1508E-02,-6.6523600757E-03
-1.1504E-02,-3.4214355416E-03
-1.1500E-02,-6.1724330234E-03
-1.1496E-02,-9.1626453971E-03
-1.1492E-02,-2.4963762437E-03
-1.1488E-02,-4.6710826541E-03
-1.1484E-02,-6.4513541445E-03
-1.1480E-02,-5.2360631484E-03
-1.1476E-02,-7.3840619102E-03
-1.1472E-02,-4.9083329769E-03
-1.1468E-02,-6.0233451209E-03
-1.1464E-02,-5.8413363816E-03
-1.1460E-02,-8.0803013661E-03
-1.1456E-02,-3.6347057242E-03
-1.1452E-02,-4.9489165865E-03
-1.1448E-02,-6.1876012131E-03
-1.1444E-02,-7.4187756545E-03
-1.1440E-02,-3.9891435443E-03
-1.1436E-02,-6.2884999535E-03
-1.1432E-02,-8.5213852643E-03
-1.1428E-02,-4.2977906932E-03
-1.1424E-02,-7.7656508375E-03
-1.1420E-02,-6.7895079760E-03
-1.1416E-02,-7.2077084596E-03
-1.1412E-02,-4.5851232215E-03
-1.1408E-02,-7.9848242640E-03
-1.1404E-02,-4.3979026523E-03
-1.1400E-02,-5.2890397555E-03
-1.1396E-02,-1.9182707798E-04
-1.1392E-02,-2.3436739156E-03
