[s],CH2[V]
-1.1876E-02,1.3118870893E-01
-1.1872E-02,1.0691762659E-01
-1.1868E-02,1.1662455272E-01
-1.1864E-02,1.0547052598E-01
-1.1860E-02,9.9453060526E-02
-1.1856E-02,8.0816181022E-02
-1.1852E-02,9.7922923498E-02
-1.1848E-02,1.1140331947E-01
-1.1844E-02,8.0850241499E-02
-1.1840E-02,7.6656935624E-02
-1.1836E-02,8.3335292599E-02
-1.1832E-02,7.3286002167E-02
-1.1828E-02,4.8681896767E-02
-1.1824E-02,5.1287878536E-02
-1.1820E-02,5.7469094637E-02
-1.1816E-02,6.1303780831E-02
-1.1812E-02,5.4987657963E-02
-1.1808E-02,7.5493963200E-02
-1.1804E-02,7.5173166240E-02
-1.1800E-02,4.4375661550E-02
-1.1796E-02,4.7073486921E-02
-1.1792E-02,4.0965732351E-02
-1.1788E-02,5.2996099933E-02
-1.1784E-02,6.0084513013E-02
-1.1780E-02,7.8002846620E-02
-1.1776E-02,6.9113448244E-02
-1.1772E-02,5.2881492125E-02
-1.1768E-02,6.9251263716E-02
-1.1764E-02,7.0612786360E-02
-1.1760E-02,7.3323038108E-02
-1.1756E-02,7.7262056269E-02
-1.1752E-02,8.2505376617E-02
-1.1748E-02,9.2787244368E-02
-1.1744E-02,8.4622004263E-02
-1.1740E-02,8.2729614054E-02
-1.1736E-02,6.6815112266E-02
-1.1732E-02,7.2807472247E-02
-1.1728E-02,5.8806799266E-02
-1.1724E-02,6.1184018413E-02
-1.1720E-02,7.2193234475E-02
-1.1716E-02,6.7936709531E-02
-1.1712E-02,5.3771642175E-02
-1.1708E-02,4.2792609904E-02
-1.1704E-02,5.2646430484E-02
-1.1700E-02,3.6632775180E-02
-1.1696E-02,5.2831648338E-02
-1.1692E-02,3.5060500053E-02
-1.1688E-02,3.8119086105E-02
-1.1684E-02,2.8402046261E-02
-1.1680E-02,3.5089100745E-02
-1.1676E-02,3.6853107320E-02
-1.1672E-02,2.5820259209E-02
-1.1668E-02,3.1792859059E-02
-1.1664E-02,2.9422062908E-02
-1.1660E-02,2.6075209727E-02
-1.1656E-02,2.4030150568E-02
-1.1652E-02,3.3018149330E-02
-1.1648E-02,2.9333409346E-02
-1.1644E-02,1.9665664925E-02
-1.1640E-02,1.2222914161E-02
-1.1636E-02,2.4166702422E-02
-1.1632E-02,1.5288900725E-02
-1.1628E-02,2.1876467908E-02
-1.1624E-02,1.3815950777E-02
-1.1620E-02,2.0564989322E-02
-1.1616E-02,1.8395704550E-02
-1.1612E-02,1.5751818997E-02
-1.1608E-02,1.2042908137E-02
-1.1604E-02,9.5140452408E-03
-1.1600E-02,1.1568068938E-02
-1.1596E-02,8.9255519068E-03
-1.1592E-02,9.9534888192E-03
-1.1588E-02,1.3749155429E-02
-1.1584E-02,1.0567445257E-02
-1.1580E-02,1.0764607881E-02
-1.1576E-02,7.2147698939E-03
-1.1572E-02,7.8262038631E-03
-1.1568E-02,1.0329250797E-02
-1.1564E-02,5.2225776701E-03
-1.1560E-02,7.5718350867E-03
-1.1556E-02,7.3493333370E-03
-1.1552E-02,3.9430328684E-03
-1.1548E-02,5.7311292563E-03
-1.1544E-02,5.5241962394E-03
-1.1540E-02,2.8156086534E-03
-1.1536E-02,5.4165502533E-03
-1.1532E-02,6.3429923789E-03
-1.1528E-02,5.3775115961E-03
-1.1524E-02,6.2274022860E-03
-1.1520E-02,4.6782966764E-03
-1.1516E-02,3.8634010647E-03
-1.1512E-02,3.8365599017E-03
-1.1508E-02,3.9234014830E-03
-1.1504E-02,3.4502836652E-03
-1.1500E-02,3.3767172301E-03
-1.1496E-02,3.2655188073E-03
-1.1492E-02,4.4464584553E-03
-1.1488E-02,2.9909750512E-03
-1.1484E-02,2.9632565078E-03
-1.1480E-02,4.8257442592E-03
-1.1476E-02,1.0811230660E-03
-1.1472E-02,5.1937337910E-03
-1.1468E-02,2.6677080754E-03
-1.1464E-02,-1.7090465875E-03
-1.1460E-02,6.1170192547E-03
-1.1456E-02,4.7531553402E-03
-1.1452E-02,5.4856821030E-03
-1.1448E-02,1.4652296935E-03
-1.1444E-02,5.3096099863E-03
-1.1440E-02,2.3264881810E-03
-1.1436E-02,6.5657111168E-04
-1.1432E-02,1.7420384260E-03
-1.1428E-02,4.3454619904E-04
-1.1424E-02,2.6217743530E-03
-1.1420E-02,3.4446903655E-03
-1.1416E-02,2.2227713330E-03
-1.1412E-02,2.4886795683E-03
-1.1408E-02,-6.8413282259E-04
-1.1404E-02,2.8212997320E-04
-1.1400E-02,4.4977637753E-04
-1.1396E-02,3.1650039479E-04
-1.1392E-02,-9.9597954871E-04
-1.1388E-02,1.8564984149E-03
-1.1384E-02,1.3709637578E-03
-1.1380E-02,-2.8468420104E-03
-1.1376E-02,7.0720168000E-04
-1.1372E-02,5.7705851733E-04
-1.1368E-02,-1.9625856672E-03
-1.1364E-02,2.8095671268E-03
-1.1360E-02,4.1280719348E-04
-1.1356E-02,-6.6059137261E-04
-1.1352E-02,2.4519917182E-03
-1.1348E-02,-1.8961717893E-03
-1.1344E-02,5.0864192340E-04
-1.1340E-02,2.6993557569E-03
-1.1336E-02,5.0739261007E-04
-1.1332E-02,-1.1430122832E-03
-1.1328E-02,-1.0358574394E-03
-1.1324E-02,2.3351165763E-04
-1.1320E-02,7.6021166570E-04
-1.1316E-02,-5.7940507987E-04
-1.1312E-02,-2.4208452395E-03
-1.1308E-02,-5.6991125227E-04
-1.1304E-02,1.5236994645E-03
-1.1300E-02,-1.7481233918E-03
-1.1296E-02,-1.6758253435E-03
-1.1292E-02,-2.7970339590E-04
-1.1288E-02,1.4633795653E-03
-1.1284E-02,-1.6195680968E-03
-1.1280E-02,-5.1340128191E-04
-1.1276E-02,-3.9656831566E-03
-1.1272E-02,-6.3171888333E-04
-1.1268E-02,-3.2537128433E-03
-1.1264E-02,1.0566040999E-03
-1.1260E-02,-2.9629852344E-03
-1.1256E-02,9.2977018699E-04
-1.1252E-02,3.2176944527E-04
-1.1248E-02,4.1171523641E-04
-1.1244E-02,3.4571143845E-04
-1.1240E-02,-4.7697307232E-03
