[s],CH2[V]
-1.1876E-02,-6.3036204594E-03
-1.1872E-02,-1.6684629779E-03
-1.1868E-02,-4.7996474858E-03
-1.1864E-02,-5.9189845427E-03
-1.1860E-02,-3.5664274130E-03
-1.1856E-02,-4.7268249167E-03
-1.1852E-02,-7.2199154905E-03
-1.1848E-02,-5.7533217809E-03
-1.1844E-02,-6.2766648555E-03
-1.1840E-02,-6.6345788184E-03
-1.1836E-02,-5.8763457650E-03
-1.1832E-02,-3.5099603580E-03
-1.1828E-02,-9.7202587574E-03
-1.1824E-02,-5.9615136479E-03
-1.1820E-02,-6.5190554827E-03
-1.1816E-02,-7.1601296490E-03
-1.1812E-02,-4.3203975423E-03
-1.1808E-02,-6.0580111815E-03
-1.1804E-02,-7.2753621140E-03
-1.1800E-02,-8.1613064607E-03
-1.1796E-02,-9.3857241198E-03
-1.1792E-02,-4.5106937112E-03
-1.1788E-02,-6.3740969898E-03
-1.1784E-02,-5.5765248717E-03
-1.1780E-02,-7.9081869977E-03
-1.1776E-02,-8.7854433715E-03
-1.1772E-02,-6.2091828624E-03
-1.1768E-02,-5.8617354748E-03
-1.1764E-02,-5.3795911298E-03
-1.1760E-02,-1.0396456748E-02
-1.1756E-02,-5.2643014443E-03
-1.1752E-02,-7.3570967695E-03
-1.1748E-02,-3.0508710891E-03
-1.1744E-02,-4.9221374123E-03
-1.1740E-02,-8.4965611224E-03
-1.1736E-02,-7.8254128372E-03
-1.1732E-02,-4.9192477792E-03
-1.1728E-02,-8.3959055689E-03
-1.1724E-02,-8.3486700811E-03
-1.1720E-02,-8.1633091767E-03
-1.1716E-02,-5.9083701478E-03
-1.1712E-02,-5.7083941849E-03
-1.1708E-02,-6.6413785162E-03
-1.1704E-02,-4.8105146044E-03
-1.1700E-02,-8.8279438665E-03
-1.1696E-02,-4.0161134534E-03
-1.1692E-02,-9.0846205346E-03
-1.1688E-02,-5.1595641648E-03
-1.1684E-02,-5.1122666882E-03
-1.1680E-02,-6.9630337824E-03
-1.1676E-02,-3.6331321616E-03
-1.1672E-02,-6.3955594299E-03
-1.1668E-02,-6.6654683288E-03
-1.1664E-02,-7.2737790147E-03
-1.1660E-02,-1.0334925682E-02
