[s],CH2[V]
-1.1876E-02,8.2673089779E-02
-1.1872E-02,6.1950619958E-02
-1.1868E-02,7.2869446771E-02
-1.1864E-02,5.9106381741E-02
-1.1860E-02,6.8101070527E-02
-1.1856E-02,5.2814444053E-02
-1.1852E-02,4.9062317443E-02
-1.1848E-02,4.4868429827E-02
-1.1844E-02,3.5261639499E-02
-1.1840E-02,3.5150617506E-02
-1.1836E-02,3.1739825231E-02
-1.1832E-02,3.9729956431E-02
-1.1828E-02,3.1253670686E-02
-1.1824E-02,2.6665925122E-02
-1.1820E-02,2.9438180004E-02
-1.1816E-02,3.1057852743E-02
-1.1812E-02,2.8858760880E-02
-1.1808E-02,1.9417585631E-02
-1.1804E-02,2.2479047011E-02
-1.1800E-02,2.7528494911E-02
-1.1796E-02,1.8807591710E-02
-1.1792E-02,2.7442025263E-02
-1.1788E-02,2.8730796864E-02
-1.1784E-02,2.2762579147E-02
-1.1780E-02,2.1939305507E-02
-1.1776E-02,2.1232246616E-02
-1.1772E-02,2.3827904860E-02
-1.1768E-02,1.9040092734E-02
-1.1764E-02,1.7602171243E-02
-1.1760E-02,1.6955327347E-02
-1.1756E-02,1.4287213698E-02
-1.1752E-02,1.2033833927E-02
-1.1748E-02,1.7164954494E-02
-1.1744E-02,1.5716647489E-02
-1.1740E-02,1.1613378003E-02
-1.1736E-02,1.4799723032E-02
-1.1732E-02,1.1802863549E-02
-1.1728E-02,1.1852015922E-02
-1.1724E-02,8.0927558286E-03
-1.1720E-02,9.1532273396E-03
-1.1716E-02,8.5778136486E-03
-1.1712E-02,1.0399274332E-02
-1.1708E-02,1.2786101747E-02
-1.1704E-02,9.4738240274E-03
-1.1700E-02,7.6528783283E-03
-1.1696E-02,6.6642041866E-03
-1.1692E-02,7.0534511185E-03
-1.1688E-02,2.8291269866E-03
-1.1684E-02,8.4734292286E-03
-1.1680E-02,8.3487553880E-03
-1.1676E-02,4.2289634955E-03
-1.1672E-02,6.2020250130E-03
-1.1668E-02,6.2714811119E-03
-1.1664E-02,7.2761102246E-03
-1.1660E-02,5.8371301542E-03
-1.1656E-02,3.3593126742E-03
-1.1652E-02,7.2394652898E-03
-1.1648E-02,4.8838897809E-03
