[s],CH2[V]
-1.1876E-02,-6.4144994014E-03
-1.1872E-02,-8.1577301821E-03
-1.1868E-02,-8.7414694497E-03
-1.1864E-02,-8.2975102235E-03
-1.1860E-02,-8.7630034153E-03
-1.1856E-02,-8.3387041847E-03
-1.1852E-02,-5.0293733184E-03
-1.1848E-02,-6.0224343619E-03
-1.1844E-02,-9.4944048425E-03
-1.1840E-02,-1.0059022940E-02
-1.1836E-02,-7.5151968941E-03
-1.1832E-02,-4.3578149533E-03
-1.1828E-02,-8.0013848182E-03
-1.1824E-02,-7.1059466439E-03
-1.1820E-02,-7.9256392373E-03
-1.1816E-02,-3.4520770967E-03
-1.1812E-02,-7.8683329489E-03
-1.1808E-02,-8.6062336663E-03
-1.1804E-02,-6.8742848525E-03
-1.1800E-02,-4.4030715670E-03
-1.1796E-02,-9.6046162124E-03
-1.1792E-02,-5.8228494054E-03
-1.1788E-02,-8.0948448991E-03
-1.1784E-02,-9.2190600000E-03
-1.1780E-02,-6.5785838322E-03
-1.1776E-02,-2.9868652388E-03
-1.1772E-02,-7.9614926224E-03
-1.1768E-02,-1.0371360809E-02
-1.1764E-02,-6.7940665392E-03
-1.1760E-02,-8.2804013067E-03
-1.1756E-02,-3.6894275552E-03
-1.1752E-02,-7.7441025668E-03
-1.1748E-02,-6.6906310251E-03
-1.1744E-02,-1.0613937403E-02
-1.1740E-02,-7.3897648825E-03
-1.1736E-02,-8.5241461514E-03
-1.1732E-02,-7.5366593342E-03
-1.1728E-02,-6.0109330499E-03
-1.1724E-02,-3.5846187502E-03
-1.1720E-02,-7.8010989111E-03
-1.1716E-02,-4.8747779468E-03
-1.1712E-02,-6.6341735069E-03
-1.1708E-02,-6.1631537725E-03
-1.1704E-02,-7.4063778887E-03
-1.1700E-02,-6.3580943352E-03
-1.1696E-02,-8.4973097567E-03
-1.1692E-02,-6.4455271945E-03
-1.1688E-02,-8.0401802885E-03
-1.1684E-02,-8.3603049075E-03
-1.1680E-02,-7.8817892932E-03
-1.1676E-02,-2.9261543331E-03
-1.1672E-02,-8.1492758595E-03
-1.1668E-02,-9.5247126116E-03
-1.1664E-02,-5.5204965069E-03
-1.1660E-02,-5.2674771797E-03
-1.1656E-02,-5.1772595914E-03
-1.1652E-02,-5.5605365222E-03
-1.1648E-02,-6.8674136292E-03
-1.1644E-02,-6.3496781595E-03
-1.1640E-02,-6.6752864057E-03
-1.1636E-02,-7.7360249455E-03
-1.1632E-02,-6.4980221961E-03
-1.1628E-02,-5.5534602589E-03
-1.1624E-02,-4.6082164446E-03
-1.1620E-02,-5.2534963145E-03
-1.1616E-02,-4.6058084170E-03
-1.1612E-02,-7.8004790228E-03
-1.1608E-02,-7.5174618706E-03
-1.1604E-02,-5.4317761872E-03
-1.1600E-02,-5.6831265844E-03
-1.1596E-02,-6.9259406207E-03
-1.1592E-02,-7.4874115936E-03
-1.1588E-02,-7.2442627953E-03
-1.1584E-02,-7.4721575732E-03
-1.1580E-02,-5.4372693512E-03
-1.1576E-02,-5.2681972038E-03
-1.1572E-02,-9.4350195441E-03
-1.1568E-02,-5.9899903624E-03
-1.1564E-02,-6.0316754658E-03
-1.1560E-02,-6.6068221281E-03
-1.1556E-02,-3.1054212588E-03
-1.1552E-02,-5.7268763927E-03
-1.1548E-02,-8.4074307228E-03
-1.1544E-02,-4.6274997388E-03
-1.1540E-02,-2.8182890020E-03
-1.1536E-02,-4.5537378005E-03
-1.1532E-02,-4.7511865265E-03
-1.1528E-02,-4.8016788121E-03
-1.1524E-02,-6.3560296303E-03
-1.1520E-02,-8.6954546650E-03
-1.1516E-02,-8.8258648565E-03
-1.1512E-02,-7.1298838687E-03
-1.1508E-02,-4.4461490349E-03
-1.1504E-02,-9.2997694556E-03
-1.1500E-02,-8.9774561541E-03
-1.1496E-02,-7.2629881901E-03
-1.1492E-02,-9.0689802762E-03
-1.1488E-02,-7.1312428546E-03
-1.1484E-02,-6.3824034930E-03
-1.1480E-02,-2.5093509825E-03
-1.1476E-02,-7.5445080736E-03
-1.1472E-02,-7.5151539788E-03
-1.1468E-02,-7.8207493699E-03
-1.1464E-02,-5.7825471297E-03
-1.1460E-02,-7.7489376955E-03
-1.1456E-02,-9.3197441637E-03
-1.1452E-02,-6.5894557192E-03
-1.1448E-02,-4.5841743156E-03
-1.1444E-02,-4.0936900889E-03
-1.1440E-02,-3.6728526960E-03
-1.1436E-02,-7.5768757792E-03
-1.1432E-02,-5.2191974185E-03
-1.1428E-02,-7.8339100752E-03
-1.1424E-02,-6.5573693475E-03
-1.1420E-02,-5.7735396760E-03
-1.1416E-02,-6.9035388115E-03
-1.1412E-02,-3.7129022480E-03
-1.1408E-02,-5.3784228788E-03
-1.1404E-02,-5.3969956857E-03
-1.1400E-02,-4.2916633358E-03
-1.1396E-02,-8.8129425698E-03
-1.1392E-02,-9.4890690348E-03
-1.1388E-02,-6.2408829959E-03
-1.1384E-02,-3.6030580427E-03
-1.1380E-02,-3.4636356291E-03
-1.1376E-02,-7.0594073383E-03
-1.1372E-02,-1.0368685752E-02
-1.1368E-02,-8.8539648696E-03
-1.1364E-02,-8.8682652156E-03
-1.1360E-02,-9.1104269610E-03
-1.1356E-02,-6.0984898869E-03
-1.1352E-02,-4.6747447634E-03
-1.1348E-02,-2.0997764830E-03
-1.1344E-02,-4.4493724540E-03
-1.1340E-02,-3.2209350578E-03
-1.1336E-02,-7.5331450444E-03
-1.1332E-02,-7.7929306907E-03
-1.1328E-02,-7.9035378355E-03
-1.1324E-02,-5.3817607388E-03
-1.1320E-02,-5.4000569802E-03
-1.1316E-02,-4.2500831366E-03
-1.1312E-02,-8.1140662045E-03
-1.1308E-02,-6.5321828094E-03
-1.1304E-02,-6.1212540924E-03
-1.1300E-02,-9.0617561934E-03
-1.1296E-02,-6.3668633703E-03
-1.1292E-02,-2.4103119069E-03
-1.1288E-02,-8.1581879458E-03
-1.1284E-02,-4.9020482633E-03
-1.1280E-02,-6.7819262654E-03
-1.1276E-02,-3.5732032689E-03
-1.1272E-02,-4.1353418137E-03
-1.1268E-02,-4.5467759781E-03
-1.1264E-02,-5.0009681295E-03
-1.1260E-02,-6.3412858257E-03
-1.1256E-02,-5.3096772672E-03
-1.1252E-02,-7.7699519086E-03
-1.1248E-02,-3.2564689620E-03
-1.1244E-02,-5.6710387628E-03
-1.1240E-02,-8.6368942949E-03
-1.1236E-02,-3.2232572547E-03
-1.1232E-02,-6.8547822132E-03
-1.1228E-02,-2.7820684523E-03
-1.1224E-02,-4.0203239254E-03
-1.1220E-02,-5.6164313726E-03
-1.1216E-02,-3.7387372846E-03
-1.1212E-02,-7.5916243522E-03
-1.1208E-02,-4.3820764274E-03
-1.1204E-02,-6.1937047286E-03
-1.1200E-02,-3.5278655929E-03
-1.1196E-02,-7.8960514923E-03
-1.1192E-02,-2.2896339616E-03
-1.1188E-02,-2.1379568334E-03
