[s],CH2[V]
-1.1876E-02,1.3813479565E-01
-1.1872E-02,1.3957162519E-01
-1.1868E-02,1.4214166774E-01
-1.1864E-02,1.4686595562E-01
-1.1860E-02,1.5162439458E-01
-1.1856E-02,1.5607207877E-01
-1.1852E-02,1.5586968047E-01
-1.1848E-02,1.6686017591E-01
-1.1844E-02,1.6778587417E-01
-1.1840E-02,1.7168605871E-01
-1.1836E-02,1.7363739553E-01
-1.1832E-02,1.7554081021E-01
-1.1828E-02,1.8314897102E-01
-1.1824E-02,1.8913937120E-01
-1.1820E-02,1.9737343321E-01
-1.1816E-02,1.9978056435E-01
-1.1812E-02,2.0644317139E-01
-1.1808E-02,2.1642481294E-01
-1.1804E-02,2.2341278981E-01
-1.1800E-02,2.3021639760E-01
-1.1796E-02,2.3697080533E-01
-1.1792E-02,2.4039616498E-01
-1.1788E-02,2.5423538090E-01
-1.1784E-02,2.5924408784E-01
-1.1780E-02,2.6938177911E-01
-1.1776E-02,2.7855612106E-01
-1.1772E-02,2.8723021316E-01
-1.1768E-02,3.0041253823E-01
-1.1764E-02,3.1011385198E-01
-1.1760E-02,3.1833691336E-01
-1.1756E-02,3.3025518607E-01
-1.1752E-02,3.4408320585E-01
-1.1748E-02,3.5426220553E-01
-1.1744E-02,3.7344387147E-01
-1.1740E-02,3.8297581267E-01
-1.1736E-02,4.0413851762E-01
-1.1732E-02,4.2444639662E-01
-1.1728E-02,4.4337446626E-01
-1.1724E-02,4.5205925382E-01
-1.1720E-02,4.7952344273E-01
-1.1716E-02,5.0091316985E-01
-1.1712E-02,5.2058938744E-01
-1.1708E-02,5.5083254987E-01
-1.1704E-02,5.6579630515E-01
-1.1700E-02,6.1087245503E-01
-1.1696E-02,6.3330956925E-01
-1.1692E-02,6.6760569961E-01
-1.1688E-02,7.0374804328E-01
-1.1684E-02,7.3252524620E-01
-1.1680E-02,7.7088435808E-01
-1.1676E-02,8.1068300316E-01
-1.1672E-02,8.5198987461E-01
-1.1668E-02,8.9502070308E-01
-1.1664E-02,9.4432819137E-01
-1.1660E-02,9.8269936246E-01
-1.1656E-02,1.0298339849E+00
-1.1652E-02,1.0806857962E+00
-1.1648E-02,1.1282122739E+00
-1.1644E-02,1.1710609458E+00
-1.1640E-02,1.2365402849E+00
-1.1636E-02,1.2803149125E+00
-1.1632E-02,1.3345643744E+00
-1.1628E-02,1.3849058983E+00
-1.1624E-02,1.4321443473E+00
-1.1620E-02,1.4802200651E+00
-1.1616E-02,1.5278125800E+00
-1.1612E-02,1.5827574421E+00
-1.1608E-02,1.6307029977E+00
-1.1604E-02,1.6688532358E+00
-1.1600E-02,1.7340724507E+00
-1.1596E-02,1.7755663186E+00
-1.1592E-02,1.8106443904E+00
-1.1588E-02,1.8837352043E+00
-1.1584E-02,1.9312803645E+00
-1.1580E-02,1.9724727998E+00
-1.1576E-02,2.0258495114E+00
-1.1572E-02,2.0339529295E+00
-1.1568E-02,2.0719405519E+00
-1.1564E-02,2.0254865668E+00
-1.1560E-02,2.1672319307E+00
-1.1556E-02,2.1886262545E+00
-1.1552E-02,2.1772799241E+00
-1.1548E-02,2.2408901331E+00
-1.1544E-02,2.2169572857E+00
-1.1540E-02,2.2721257701E+00
-1.1536E-02,2.2891993771E+00
-1.1532E-02,2.3389155244E+00
-1.1528E-02,2.3330991602E+00
-1.1524E-02,2.3936148058E+00
-1.1520E-02,2.3821690787E+00
-1.1516E-02,2.3945531307E+00
-1.1512E-02,2.4153481609E+00
-1.1508E-02,2.4165107900E+00
-1.1504E-02,2.4099810202E+00
-1.1500E-02,2.3925074946E+00
-1.1496E-02,2.3763823452E+00
-1.1492E-02,2.3592252678E+00
-1.1488E-02,2.3415433691E+00
-1.1484E-02,2.3097113853E+00
-1.1480E-02,2.2777857364E+00
-1.1476E-02,2.2380721257E+00
-1.1472E-02,2.2003169328E+00
-1.1468E-02,2.1673351993E+00
-1.1464E-02,2.1204387188E+00
-1.1460E-02,2.0699947655E+00
-1.1456E-02,2.0320868274E+00
-1.1452E-02,1.9654228007E+00
-1.1448E-02,1.9243582340E+00
-1.1444E-02,1.8621832906E+00
-1.1440E-02,1.8099656652E+00
-1.1436E-02,1.7448779381E+00
-1.1432E-02,1.6836827185E+00
-1.1428E-02,1.6293601241E+00
-1.1424E-02,1.5677196197E+00
-1.1420E-02,1.5154213564E+00
-1.1416E-02,1.4571794039E+00
-1.1412E-02,1.3825247977E+00
-1.1408E-02,1.3496923762E+00
-1.1404E-02,1.2891763635E+00
-1.1400E-02,1.2219496117E+00
-1.1396E-02,1.1851259584E+00
-1.1392E-02,1.1242883333E+00
-1.1388E-02,1.0631888388E+00
-1.1384E-02,1.0225247057E+00
-1.1380E-02,9.7898428133E-01
-1.1376E-02,9.3734870697E-01
-1.1372E-02,8.9219854242E-01
-1.1368E-02,8.5760598624E-01
-1.1364E-02,8.1032813142E-01
-1.1360E-02,7.8055219787E-01
-1.1356E-02,7.3786975139E-01
-1.1352E-02,7.0776200117E-01
-1.1348E-02,6.8086458565E-01
-1.1344E-02,6.5130251833E-01
-1.1340E-02,6.1303035770E-01
-1.1336E-02,5.9684703897E-01
-1.1332E-02,5.6695284981E-01
-1.1328E-02,5.4341082763E-01
-1.1324E-02,5.1627815497E-01
-1.1320E-02,5.0051667022E-01
-1.1316E-02,4.7998047683E-01
-1.1312E-02,4.5892780682E-01
-1.1308E-02,4.3760255763E-01
-1.1304E-02,4.2063606249E-01
-1.1300E-02,4.0490366481E-01
-1.1296E-02,3.8173627928E-01
-1.1292E-02,3.7021628957E-01
-1.1288E-02,3.6259081958E-01
-1.1284E-02,3.4823505551E-01
-1.1280E-02,3.3215746111E-01
-1.1276E-02,3.2138855666E-01
-1.1272E-02,3.1033625360E-01
-1.1268E-02,2.9825000070E-01
-1.1264E-02,2.8570234111E-01
-1.1260E-02,2.8285320100E-01
-1.1256E-02,2.6710485312E-01
-1.1252E-02,2.6423992017E-01
-1.1248E-02,2.5398974778E-01
-1.1244E-02,2.4671715636E-01
-1.1240E-02,2.3945625697E-01
-1.1236E-02,2.3086633617E-01
-1.1232E-02,2.2220457985E-01
-1.1228E-02,2.1677618470E-01
-1.1224E-02,2.0729099261E-01
-1.1220E-02,2.0346908565E-01
-1.1216E-02,1.9611714375E-01
-1.1212E-02,1.9039333845E-01
