[s],CH2[V]
-1.1876E-02,-2.8481103972E-03
-1.1872E-02,-3.8879396281E-03
-1.1868E-02,-4.7487308152E-03
-1.1864E-02,-4.8645021063E-03
-1.1860E-02,1.0624644284E-03
-1.1856E-02,-3.2633163434E-03
-1.1852E-02,-5.5508138127E-03
-1.1848E-02,-3.4576227127E-03
-1.1844E-02,-5.2020741965E-03
-1.1840E-02,-4.3290235263E-03
-1.1836E-02,-6.6671229538E-03
-1.1832E-02,-6.1715461063E-03
-1.1828E-02,-5.4741860831E-03
-1.1824E-02,-4.1798068778E-03
-1.1820E-02,-4.3656112407E-03
-1.1816E-02,-2.3805668057E-03
-1.1812E-02,-5.9665061329E-03
-1.1808E-02,-6.4703322630E-03
-1.1804E-02,-3.3036949131E-03
-1.1800E-02,-3.4433462085E-03
-1.1796E-02,-3.3339454617E-03
-1.1792E-02,-2.8407623368E-03
-1.1788E-02,-5.1527167834E-03
-1.1784E-02,-6.9076586845E-03
-1.1780E-02,-6.5974522781E-03
-1.1776E-02,-4.3949367252E-03
-1.1772E-02,-5.6186152868E-03
-1.1768E-02,-5.9288503033E-03
-1.1764E-02,-4.4956876461E-03
-1.1760E-02,-7.1020890314E-03
-1.1756E-02,-6.6101075360E-03
-1.1752E-02,-8.5317373988E-03
-1.1748E-02,-6.9070674064E-03
-1.1744E-02,-7.2423268365E-03
-1.1740E-02,-4.5685483623E-03
-1.1736E-02,-4.7835399270E-03
-1.1732E-02,-5.7358838465E-03
-1.1728E-02,-6.0387946444E-03
-1.1724E-02,-7.3605395337E-03
-1.1720E-02,-7.5538159347E-03
-1.1716E-02,-4.7750569941E-03
-1.1712E-02,-3.1602956777E-03
-1.1708E-02,-2.2986414153E-03
-1.1704E-02,-7.2095681244E-03
-1.1700E-02,-5.6098939353E-03
-1.1696E-02,-7.1149636344E-03
-1.1692E-02,-7.1025134164E-03
-1.1688E-02,-7.3833848014E-03
-1.1684E-02,-1.0184092556E-02
-1.1680E-02,-3.7471820705E-03
-1.1676E-02,-7.9964400169E-03
-1.1672E-02,1.2715790024E-04
-1.1668E-02,-8.0887699938E-03
-1.1664E-02,-5.7058812531E-03
-1.1660E-02,-3.5194589540E-03
-1.1656E-02,-7.9640103225E-03
-1.1652E-02,-5.9316493374E-03
-1.1648E-02,-2.1765424953E-03
-1.1644E-02,-8.2406140151E-03
-1.1640E-02,-6.9359208222E-03
-1.1636E-02,-5.8689977046E-03
-1.1632E-02,-1.1192460072E-02
-1.1628E-02,-4.8585702522E-03
-1.1624E-02,-6.4974404548E-03
-1.1620E-02,-7.4050475131E-03
-1.1616E-02,-9.1408968548E-03
-1.1612E-02,-6.0886193580E-03
-1.1608E-02,-7.7908087654E-03
-1.1604E-02,-6.3288165343E-03
-1.1600E-02,-4.7646571760E-03
-1.1596E-02,-6.9302941439E-03
-1.1592E-02,-3.8207532740E-03
-1.1588E-02,-5.6678487222E-03
-1.1584E-02,-6.5814305500E-03
-1.1580E-02,-1.1050100341E-02
-1.1576E-02,-8.0015231009E-03
-1.1572E-02,-6.0224152884E-03
-1.1568E-02,-4.9268628684E-03
-1.1564E-02,-5.2412320631E-03
-1.1560E-02,-8.5097170593E-03
-1.1556E-02,-4.3342115145E-03
-1.1552E-02,-8.6356402132E-03
-1.1548E-02,-6.0541726424E-03
-1.1544E-02,-5.0012590002E-03
-1.1540E-02,-6.4110089534E-03
-1.1536E-02,-7.8906918427E-03
-1.1532E-02,-7.0874453626E-03
-1.1528E-02,-5.3355885978E-03
-1.1524E-02,-2.1476032489E-03
-1.1520E-02,-6.6894770792E-03
-1.1516E-02,-7.1087885933E-03
-1.1512E-02,-9.9907637028E-03
-1.1508E-02,-8.8675165813E-03
-1.1504E-02,-9.1846085161E-03
-1.1500E-02,-7.1862603247E-03
-1.1496E-02,-7.6709128330E-03
-1.1492E-02,-6.3160086885E-03
-1.1488E-02,-2.6517917752E-03
-1.1484E-02,-6.9753695594E-03
-1.1480E-02,-6.8382264274E-03
-1.1476E-02,-4.0296890070E-03
-1.1472E-02,-5.9581900930E-03
-1.1468E-02,-7.4137116440E-03
-1.1464E-02,-5.9637833928E-03
-1.1460E-02,-5.8952809681E-03
-1.1456E-02,-7.8762722874E-03
-1.1452E-02,-7.4666214939E-03
-1.1448E-02,-7.7673102308E-03
-1.1444E-02,-6.1905623718E-03
-1.1440E-02,-2.4447586225E-03
-1.1436E-02,-9.0015078198E-03
-1.1432E-02,-7.2957993542E-03
-1.1428E-02,-5.6225634983E-03
-1.1424E-02,-5.9385777811E-03
-1.1420E-02,-5.4605628458E-03
-1.1416E-02,-6.6855479411E-03
-1.1412E-02,-4.6159650482E-03
-1.1408E-02,-7.0485879034E-03
-1.1404E-02,-6.9939089877E-03
-1.1400E-02,-8.0720377783E-03
-1.1396E-02,-8.1420327032E-03
-1.1392E-02,-2.7914716808E-03
-1.1388E-02,-3.0256845510E-03
-1.1384E-02,-3.2500507340E-03
-1.1380E-02,-7.3865223899E-03
-1.1376E-02,-4.5654250790E-03
-1.1372E-02,-5.3245212076E-03
-1.1368E-02,-7.4080086717E-03
-1.1364E-02,-6.7398072402E-03
-1.1360E-02,-5.0229074067E-03
-1.1356E-02,-7.3199511557E-03
-1.1352E-02,-6.6057730863E-03
-1.1348E-02,-6.0727502177E-03
-1.1344E-02,-7.2109986359E-03
-1.1340E-02,-8.1616593202E-03
-1.1336E-02,-4.4006110873E-03
-1.1332E-02,-5.8969355930E-03
-1.1328E-02,-5.2971459870E-03
-1.1324E-02,-5.2583934320E-03
-1.1320E-02,-4.2051984559E-03
-1.1316E-02,-6.2794400477E-03
-1.1312E-02,-6.0861874885E-03
-1.1308E-02,-6.3518048532E-03
-1.1304E-02,-9.6199989788E-03
-1.1300E-02,-5.4277469133E-03
-1.1296E-02,-5.0440408291E-03
-1.1292E-02,-6.6269303506E-03
-1.1288E-02,-7.5039816844E-03
-1.1284E-02,-8.7901163755E-03
-1.1280E-02,-4.1996623766E-03
-1.1276E-02,-5.3634072770E-03
-1.1272E-02,-2.8027536477E-03
-1.1268E-02,-3.2894374824E-03
-1.1264E-02,-4.5415832216E-03
-1.1260E-02,-6.8021346237E-03
-1.1256E-02,-5.2322389145E-03
-1.1252E-02,-6.1021949116E-03
-1.1248E-02,-6.5885354235E-03
-1.1244E-02,-3.5008956838E-03
-1.1240E-02,-7.2544385000E-03
-1.1236E-02,-8.0103112096E-03
-1.1232E-02,-4.5297910389E-03
-1.1228E-02,-5.8071805368E-03
-1.1224E-02,-6.5030766699E-03
-1.1220E-02,-7.8499508768E-03
-1.1216E-02,-7.2329188395E-03
-1.1212E-02,-6.5654183586E-03
-1.1208E-02,-7.5761319132E-03
-1.1204E-02,-6.2519646912E-03
-1.1200E-02,-1.3609602382E-03
-1.1196E-02,-5.0230456895E-03
-1.1192E-02,-6.3774348499E-03
-1.1188E-02,-6.5149403781E-03
-1.1184E-02,-6.1354829128E-03
-1.1180E-02,-5.4610587565E-03
-1.1176E-02,-6.4720011930E-03
-1.1172E-02,-4.3564511991E-03
-1.1168E-02,-6.6772366696E-03
-1.1164E-02,-3.7328721877E-03
-1.1160E-02,-3.6508371249E-03
-1.1156E-02,-3.5585977470E-03
-1.1152E-02,-2.8719379495E-03
-1.1148E-02,-7.8809262179E-03
-1.1144E-02,-3.9633418863E-03
-1.1140E-02,-4.2189981229E-03
-1.1136E-02,-6.5617821765E-05
-1.1132E-02,-6.7438555875E-03
-1.1128E-02,-6.8711234222E-03
-1.1124E-02,-7.1848584234E-03
-1.1120E-02,-2.0437433498E-03
-1.1116E-02,-3.4402181568E-03
-1.1112E-02,-5.9606028890E-03
-1.1108E-02,-7.1442605087E-03
-1.1104E-02,-4.8049975986E-03
-1.1100E-02,-8.9573717734E-03
-1.1096E-02,-6.1620808889E-03
-1.1092E-02,-7.6516009286E-03
-1.1088E-02,-6.9853259191E-03
-1.1084E-02,-6.5879203035E-03
-1.1080E-02,-6.0571910216E-03
-1.1076E-02,-4.6119214692E-03
-1.1072E-02,-6.5732480245E-03
-1.1068E-02,-4.3528844572E-03
-1.1064E-02,-3.4390117588E-03
-1.1060E-02,-5.3553105823E-03
-1.1056E-02,-5.6984902773E-03
-1.1052E-02,-6.1117411913E-03
-1.1048E-02,-5.0951434662E-03
-1.1044E-02,-1.4466431052E-03
-1.1040E-02,-5.9803868622E-03
-1.1036E-02,-5.4849101506E-03
-1.1032E-02,-4.9556018433E-03
-1.1028E-02,-4.1987420809E-03
-1.1024E-02,-7.9311419379E-03
-1.1020E-02,-2.9535438589E-03
-1.1016E-02,-5.9029961932E-03
-1.1012E-02,-7.5789452524E-03
-1.1008E-02,-4.9874307229E-03
-1.1004E-02,-4.3629266475E-03
-1.1000E-02,-3.9424516508E-03
-1.0996E-02,-1.2545111134E-03
-1.0992E-02,-3.7675287116E-03
-1.0988E-02,-5.4609252421E-03
-1.0984E-02,-5.0605823097E-03
-1.0980E-02,-4.2566444157E-03
-1.0976E-02,-4.1579963466E-03
-1.0972E-02,-3.1399967203E-03
