[s],CH2[V]
-1.1876E-02,4.4219274377E-03
-1.1872E-02,6.6158286039E-03
-1.1868E-02,4.2652196666E-03
-1.1864E-02,2.3837269625E-03
-1.1860E-02,2.0033749241E-03
-1.1856E-02,2.0230320601E-03
-1.1852E-02,1.9615486740E-03
-1.1848E-02,3.8074254554E-03
-1.1844E-02,2.7912930524E-03
-1.1840E-02,1.2281101473E-03
-1.1836E-02,2.0494335811E-03
-1.1832E-02,2.5201939489E-03
-1.1828E-02,1.3691051797E-03
-1.1824E-02,2.5274704843E-03
-1.1820E-02,1.1547878477E-03
-1.1816E-02,2.4998738968E-04
-1.1812E-02,1.1619450613E-04
-1.1808E-02,1.0794914421E-03
-1.1804E-02,3.9892080740E-04
-1.1800E-02,4.7543600879E-04
-1.1796E-02,1.7258908583E-04
-1.1792E-02,6.6059844932E-05
-1.1788E-02,6.3086157597E-03
-1.1784E-02,6.9079284580E-04
-1.1780E-02,1.2820889574E-04
-1.1776E-02,-9.9714592456E-04
-1.1772E-02,1.2680783559E-05
-1.1768E-02,1.8208005308E-04
-1.1764E-02,-1.2221596682E-03
-1.1760E-02,-6.1699415785E-04
-1.1756E-02,-1.6990407180E-03
-1.1752E-02,-1.1887982316E-03
-1.1748E-02,1.2856747730E-04
-1.1744E-02,1.8933072674E-05
-1.1740E-02,-1.2841160767E-03
-1.1736E-02,-7.5486495297E-04
-1.1732E-02,-1.4448922227E-03
-1.1728E-02,-1.0513775708E-03
-1.1724E-02,-1.9125932032E-03
-1.1720E-02,-1.5692246566E-03
-1.1716E-02,-3.0140241484E-03
-1.1712E-02,1.4984825509E-03
-1.1708E-02,-2.0328935018E-03
-1.1704E-02,-5.4783369314E-04
-1.1700E-02,-1.1973717642E-03
-1.1696E-02,-2.2004922342E-03
-1.1692E-02,-1.2131665189E-03
-1.1688E-02,-2.9404863184E-03
-1.1684E-02,-2.2351811854E-03
-1.1680E-02,-2.8731683525E-03
-1.1676E-02,-2.6364091555E-03
-1.1672E-02,-3.1646531991E-03
-1.1668E-02,-1.9752152764E-03
-1.1664E-02,-4.0875124349E-03
-1.1660E-02,-1.9404366798E-03
-1.1656E-02,-2.2029317332E-03
-1.1652E-02,-1.8116639381E-03
-1.1648E-02,-2.6620820693E-03
-1.1644E-02,-2.2175000627E-03
-1.1640E-02,-2.7462724420E-03
-1.1636E-02,-1.9290650667E-03
-1.1632E-02,-2.2577088812E-03
-1.1628E-02,-2.7976182696E-03
-1.1624E-02,-1.5013650037E-03
-1.1620E-02,-2.3763288056E-03
-1.1616E-02,-2.9478811094E-03
-1.1612E-02,-2.5404084796E-03
-1.1608E-02,-3.5480169411E-03
-1.1604E-02,-2.7443536492E-03
-1.1600E-02,-3.0880159274E-03
-1.1596E-02,-1.3867886585E-03
-1.1592E-02,-1.3150380142E-03
-1.1588E-02,-2.1825536194E-03
-1.1584E-02,-2.7776769387E-03
-1.1580E-02,-2.5498555778E-03
-1.1576E-02,-2.3585942772E-03
-1.1572E-02,-2.3934701486E-03
-1.1568E-02,-2.2842839709E-03
-1.1564E-02,-2.1309770026E-03
-1.1560E-02,-1.6995804977E-03
-1.1556E-02,-1.0283539644E-03
-1.1552E-02,-2.1083424953E-03
-1.1548E-02,-2.7298063004E-03
-1.1544E-02,-1.4620240289E-03
-1.1540E-02,-1.5774682178E-03
-1.1536E-02,-1.6176484260E-03
-1.1532E-02,-9.7687271498E-04
-1.1528E-02,-2.9711412271E-03
-1.1524E-02,-2.4019044447E-03
-1.1520E-02,-2.0579903963E-03
-1.1516E-02,-2.8852723875E-03
-1.1512E-02,-9.7616890330E-04
-1.1508E-02,-3.1300519860E-03
-1.1504E-02,-2.2395986050E-03
-1.1500E-02,-1.8881123823E-03
-1.1496E-02,-2.0260575640E-03
-1.1492E-02,-1.3307831780E-03
-1.1488E-02,-2.7199128826E-03
-1.1484E-02,-1.6143696935E-03
-1.1480E-02,-2.8733209404E-03
-1.1476E-02,-2.2928231712E-03
-1.1472E-02,-4.1729578430E-03
-1.1468E-02,-8.9769485477E-04
-1.1464E-02,4.1722754044E-04
-1.1460E-02,-1.7985337495E-03
-1.1456E-02,-1.5948804042E-03
-1.1452E-02,-1.1050293831E-03
-1.1448E-02,-1.0899689575E-03
-1.1444E-02,-9.8746040774E-04
-1.1440E-02,-1.3603280097E-03
-1.1436E-02,1.0854175746E-03
-1.1432E-02,7.7872734399E-04
-1.1428E-02,7.3683815133E-04
-1.1424E-02,1.1281021317E-03
-1.1420E-02,-5.7625318912E-04
-1.1416E-02,-2.1114552884E-03
-1.1412E-02,1.6018792689E-02
-1.1408E-02,-2.1655648643E-03
-1.1404E-02,3.0199558514E-02
-1.1400E-02,1.1197144816E-02
-1.1396E-02,3.7405279474E-04
-1.1392E-02,6.0508994561E-04
-1.1388E-02,-3.5199094092E-04
-1.1384E-02,4.0619420690E-03
-1.1380E-02,1.7786625416E-03
-1.1376E-02,5.1896600944E-03
-1.1372E-02,6.1249808805E-04
-1.1368E-02,1.7417057528E-03
-1.1364E-02,1.7273872859E-03
-1.1360E-02,1.1084439296E-04
-1.1356E-02,1.8880718791E-03
-1.1352E-02,2.5686719652E-04
-1.1348E-02,-2.0006249761E-03
-1.1344E-02,8.1557541398E-04
-1.1340E-02,1.1633194185E-03
-1.1336E-02,-1.9298566164E-03
-1.1332E-02,-6.0001303216E-04
-1.1328E-02,9.8930523466E-03
-1.1324E-02,1.1901710739E-03
-1.1320E-02,6.6553573400E-04
-1.1316E-02,-1.4443897488E-04
-1.1312E-02,1.0912807646E-03
-1.1308E-02,1.4903872973E-02
-1.1304E-02,1.5829437671E-03
-1.1300E-02,2.1488740764E-02
-1.1296E-02,1.7624858515E-02
-1.1292E-02,3.1916153292E-02
-1.1288E-02,2.3567523898E-02
-1.1284E-02,8.9560288644E-02
-1.1280E-02,9.3223325164E-02
-1.1276E-02,5.7775666849E-02
-1.1272E-02,6.3493846824E-02
-1.1268E-02,8.8998883435E-02
-1.1264E-02,1.0285572804E-01
-1.1260E-02,1.4693310745E-01
-1.1256E-02,8.2487383721E-02
-1.1252E-02,6.7219265091E-02
-1.1248E-02,9.0047721147E-02
-1.1244E-02,5.9230920519E-02
-1.1240E-02,1.2257408797E-01
-1.1236E-02,9.4764991269E-02
-1.1232E-02,7.9115265565E-02
-1.1228E-02,8.2197264536E-02
-1.1224E-02,9.6467593736E-02
-1.1220E-02,1.0768005383E-01
-1.1216E-02,1.1210531077E-01
-1.1212E-02,8.8804764926E-02
-1.1208E-02,1.1483365868E-01
-1.1204E-02,1.1251375806E-01
-1.1200E-02,1.1445593115E-01
-1.1196E-02,8.8652672939E-02
-1.1192E-02,1.2899988669E-01
-1.1188E-02,9.6270576057E-02
-1.1184E-02,5.8354844733E-02
-1.1180E-02,5.8745319071E-02
-1.1176E-02,7.8229872380E-02
-1.1172E-02,3.8473974877E-02
-1.1168E-02,7.4550959089E-02
-1.1164E-02,1.3408551629E-02
-1.1160E-02,1.4017890418E-02
-1.1156E-02,1.9219094965E-02
-1.1152E-02,1.8671653456E-02
-1.1148E-02,5.5831137111E-03
-1.1144E-02,2.8695534778E-03
-1.1140E-02,2.0860356031E-03
-1.1136E-02,2.1527394027E-03
-1.1132E-02,1.5895546378E-03
-1.1128E-02,1.5454815308E-03
-1.1124E-02,-2.7688908493E-04
-1.1120E-02,4.0379980543E-04
-1.1116E-02,-1.2334168403E-03
-1.1112E-02,6.4886550616E-04
-1.1108E-02,-6.9538619038E-04
-1.1104E-02,5.3966979174E-04
-1.1100E-02,-4.6681333406E-04
-1.1096E-02,-2.0730279337E-03
-1.1092E-02,-1.0509865643E-03
-1.1088E-02,-6.9208075504E-04
-1.1084E-02,-4.5707049017E-03
-1.1080E-02,5.1859168100E-04
-1.1076E-02,-5.1662756067E-04
-1.1072E-02,-1.5674518884E-04
-1.1068E-02,-1.8719170843E-03
-1.1064E-02,-1.8596680908E-03
-1.1060E-02,-2.5377820604E-03
-1.1056E-02,-1.9053281119E-03
-1.1052E-02,8.5500031209E-04
-1.1048E-02,-9.0235450771E-04
-1.1044E-02,-1.7554505565E-03
-1.1040E-02,-1.9216035185E-03
-1.1036E-02,6.3015250783E-04
-1.1032E-02,-2.8394627521E-04
-1.1028E-02,-2.5832666054E-03
-1.1024E-02,-2.9684766609E-03
-1.1020E-02,-4.0257009848E-03
-1.1016E-02,-1.9932835909E-03
-1.1012E-02,-3.2444318742E-03
-1.1008E-02,-3.2030958127E-03
-1.1004E-02,-1.6611703091E-03
-1.1000E-02,-3.2433256119E-03
-1.0996E-02,-2.6482289955E-03
-1.0992E-02,-2.7877115003E-03
-1.0988E-02,-4.5990118641E-03
-1.0984E-02,-1.6413644000E-03
-1.0980E-02,-2.6281045592E-03
-1.0976E-02,-1.4579175071E-03
-1.0972E-02,-3.9379896464E-03
-1.0968E-02,-4.5318731890E-03
-1.0964E-02,-2.9636892156E-03
-1.0960E-02,-2.6826986017E-03
-1.0956E-02,-2.7588399627E-03
-1.0952E-02,-2.8345712438E-03
-1.0948E-02,-3.7197164732E-03
-1.0944E-02,-2.7695478184E-03
-1.0940E-02,-3.2281717263E-03
-1.0936E-02,-2.5122064213E-03
-1.0932E-02,-4.4893011655E-03
-1.0928E-02,-2.9263566790E-03
-1.0924E-02,-3.7042822073E-03
-1.0920E-02,-4.3361238969E-03
-1.0916E-02,-3.3061670303E-03
-1.0912E-02,-3.4062494325E-03
-1.0908E-02,-4.5397867789E-03
-1.0904E-02,-4.3880610026E-03
-1.0900E-02,-2.9583295657E-03
-1.0896E-02,-3.1180299669E-03
-1.0892E-02,-3.4059747743E-03
-1.0888E-02,-3.1230272206E-03
-1.0884E-02,-5.0876421821E-03
-1.0880E-02,-4.0092996931E-03
-1.0876E-02,-6.0179667807E-03
-1.0872E-02,-4.9876513326E-03
-1.0868E-02,-3.6811575114E-03
-1.0864E-02,-5.4705386236E-03
-1.0860E-02,-3.7976679082E-03
-1.0856E-02,-3.7662748555E-03
-1.0852E-02,-5.5413909066E-03
-1.0848E-02,-5.6581778690E-03
-1.0844E-02,-5.6433272518E-03
-1.0840E-02,-4.7597937321E-03
-1.0836E-02,-6.0460753789E-03
-1.0832E-02,-5.3762774497E-03
-1.0828E-02,-4.2539019081E-03
-1.0824E-02,-5.1575999186E-03
-1.0820E-02,-6.3523154752E-03
-1.0816E-02,-4.2899145594E-03
-1.0812E-02,-3.9132551482E-03
-1.0808E-02,-5.4742198066E-03
-1.0804E-02,-5.6237197069E-03
-1.0800E-02,-4.3108610630E-03
-1.0796E-02,-5.0250162941E-03
-1.0792E-02,-6.5071406931E-03
-1.0788E-02,-5.6352362785E-03
-1.0784E-02,-4.9903960074E-03
-1.0780E-02,-6.1236396220E-03
-1.0776E-02,-5.8418154967E-03
-1.0772E-02,-5.3526816386E-03
-1.0768E-02,-4.2892221918E-03
-1.0764E-02,-3.5796674858E-03
-1.0760E-02,-4.5003084750E-03
-1.0756E-02,-6.0746970538E-03
-1.0752E-02,-4.7962298147E-03
-1.0748E-02,-4.8511347551E-03
-1.0744E-02,-4.0135130264E-03
-1.0740E-02,-3.3569902444E-03
-1.0736E-02,-4.2927832118E-03
-1.0732E-02,-5.1419615664E-03
-1.0728E-02,-6.7301269250E-03
-1.0724E-02,-5.3909735716E-03
-1.0720E-02,-6.3755279091E-03
-1.0716E-02,-4.5796427378E-03
-1.0712E-02,-4.3909830609E-03
-1.0708E-02,-6.1069217105E-03
-1.0704E-02,-4.8549418231E-03
-1.0700E-02,-5.0105833863E-03
-1.0696E-02,-4.7578024600E-03
-1.0692E-02,-3.2739709839E-03
-1.0688E-02,-5.6875949083E-03
-1.0684E-02,-4.0892366781E-03
-1.0680E-02,-5.2045817323E-03
-1.0676E-02,-5.5356764899E-03
-1.0672E-02,-5.5098357294E-03
-1.0668E-02,-6.0844207176E-03
-1.0664E-02,-5.5439467539E-03
-1.0660E-02,-5.4796462138E-03
-1.0656E-02,-4.9109740066E-03
-1.0652E-02,-3.9761308988E-03
-1.0648E-02,-5.1945471707E-03
-1.0644E-02,-6.4554000443E-03
-1.0640E-02,-5.7708106258E-03
-1.0636E-02,-2.5982049606E-03
-1.0632E-02,-4.2824739920E-03
-1.0628E-02,-5.2885947215E-03
-1.0624E-02,-5.7276511389E-03
-1.0620E-02,-4.2618154980E-03
-1.0616E-02,-2.4366124694E-03
-1.0612E-02,-4.3472132224E-03
-1.0608E-02,-5.1856207787E-03
-1.0604E-02,-5.9700560881E-03
-1.0600E-02,-4.8746657163E-03
-1.0596E-02,-4.0761312850E-03
-1.0592E-02,-4.3426546589E-03
-1.0588E-02,-4.5712675695E-03
-1.0584E-02,-1.2084820705E-03
-1.0580E-02,-2.2387460202E-03
-1.0576E-02,-4.1716017180E-03
-1.0572E-02,-2.1117604642E-03
-1.0568E-02,-4.1041330716E-03
-1.0564E-02,-3.4678911286E-03
-1.0560E-02,-2.2101758436E-03
-1.0556E-02,-5.2164388782E-04
-1.0552E-02,-4.0347914088E-03
-1.0548E-02,-7.1914984813E-04
-1.0544E-02,-1.0700199972E-03
-1.0540E-02,-3.9424547498E-03
-1.0536E-02,-3.8551286958E-03
-1.0532E-02,-2.5365365616E-03
-1.0528E-02,-2.6462510749E-03
-1.0524E-02,9.5615082959E-04
-1.0520E-02,-2.3754170929E-03
-1.0516E-02,-7.6746871334E-04
-1.0512E-02,-9.3244674852E-04
-1.0508E-02,-1.8963006304E-03
-1.0504E-02,-1.3872674031E-03
-1.0500E-02,-1.6686566529E-03
-1.0496E-02,-3.3307775509E-03
-1.0492E-02,-3.6541104653E-04
-1.0488E-02,-3.4278215466E-03
-1.0484E-02,-1.1340172690E-03
-1.0480E-02,-3.6803888499E-03
-1.0476E-02,-2.0717442880E-03
-1.0472E-02,-3.3115610125E-03
-1.0468E-02,-1.8737271582E-03
-1.0464E-02,-2.0906213183E-03
-1.0460E-02,-6.6631819584E-04
-1.0456E-02,-4.7186884597E-03
-1.0452E-02,-3.5332845796E-03
-1.0448E-02,-4.7886118639E-03
-1.0444E-02,-1.6873868173E-03
-1.0440E-02,-2.5993398331E-03
-1.0436E-02,-1.8243516218E-03
-1.0432E-02,-4.0486425752E-03
-1.0428E-02,-3.3353570952E-03
-1.0424E-02,-2.7554811216E-03
-1.0420E-02,-2.1420644207E-03
-1.0416E-02,3.0727700402E-03
-1.0412E-02,-1.1668751654E-03
-1.0408E-02,1.5079490200E-02
-1.0404E-02,2.5068920989E-03
-1.0400E-02,7.9355994796E-03
-1.0396E-02,2.3573426076E-03
-1.0392E-02,9.9502499201E-03
-1.0388E-02,-2.1290325731E-04
-1.0384E-02,3.0639447377E-03
-1.0380E-02,1.2901009948E-02
-1.0376E-02,-6.2903525034E-04
-1.0372E-02,7.8824454854E-03
-1.0368E-02,2.5651654171E-03
-1.0364E-02,4.1487073625E-03
-1.0360E-02,-7.0610930490E-04
-1.0356E-02,5.1969031387E-04
-1.0352E-02,-1.7140820701E-03
-1.0348E-02,-2.7421373099E-03
-1.0344E-02,-2.2197717151E-03
-1.0340E-02,-3.1494459078E-03
-1.0336E-02,-2.5622677621E-04
-1.0332E-02,-3.3331731809E-03
-1.0328E-02,-1.8780968941E-03
-1.0324E-02,-6.0091902281E-04
-1.0320E-02,-6.0184790164E-04
-1.0316E-02,1.8177066488E-02
-1.0312E-02,1.4249084813E-03
-1.0308E-02,4.2393771053E-02
-1.0304E-02,4.3462349824E-02
-1.0300E-02,4.1782605024E-02
-1.0296E-02,9.2885594741E-02
-1.0292E-02,5.8740840616E-02
-1.0288E-02,6.4457487082E-02
-1.0284E-02,1.0201263604E-01
-1.0280E-02,6.6688194357E-02
-1.0276E-02,9.4099906398E-02
-1.0272E-02,1.7313281573E-01
-1.0268E-02,8.5199172028E-02
-1.0264E-02,1.3181147511E-01
-1.0260E-02,1.5357185785E-01
-1.0256E-02,1.5699832972E-01
-1.0252E-02,1.2194603046E-01
-1.0248E-02,1.4249695192E-01
-1.0244E-02,1.4013414168E-01
-1.0240E-02,1.3325292339E-01
-1.0236E-02,1.2014308047E-01
-1.0232E-02,1.1830236116E-01
-1.0228E-02,1.6252538191E-01
-1.0224E-02,9.8039113662E-02
-1.0220E-02,1.1409693570E-01
-1.0216E-02,1.3307660426E-01
-1.0212E-02,1.0988561844E-01
-1.0208E-02,1.1773599112E-01
-1.0204E-02,1.1480238388E-01
-1.0200E-02,1.0735211192E-01
-1.0196E-02,1.5132079916E-01
-1.0192E-02,1.0496869849E-01
-1.0188E-02,1.1930892630E-01
-1.0184E-02,1.4196331199E-01
-1.0180E-02,1.3846050039E-01
-1.0176E-02,1.0905554409E-01
-1.0172E-02,1.1962786553E-01
-1.0168E-02,1.2163282854E-01
-1.0164E-02,8.3312691607E-02
-1.0160E-02,1.0102269535E-01
-1.0156E-02,5.9734002819E-02
-1.0152E-02,9.1846196498E-02
-1.0148E-02,1.1908186216E-01
-1.0144E-02,9.3110173609E-02
-1.0140E-02,9.9366986955E-02
-1.0136E-02,8.7261475669E-02
-1.0132E-02,7.4140573938E-02
-1.0128E-02,7.9630249720E-02
-1.0124E-02,5.6693193043E-02
-1.0120E-02,4.5208468453E-02
-1.0116E-02,2.7188608283E-02
-1.0112E-02,2.0274905943E-02
-1.0108E-02,1.9234697077E-02
-1.0104E-02,2.4464410766E-02
-1.0100E-02,5.6601400819E-03
-1.0096E-02,9.9693272221E-03
-1.0092E-02,1.0222123407E-02
-1.0088E-02,1.4377476867E-04
-1.0084E-02,-3.2560419059E-03
-1.0080E-02,2.9381379232E-03
-1.0076E-02,3.6990049657E-04
