mass,tof (us),Combined
21.1524,8.4754,-2.77E-05
21.1534,8.4756,4.56E-06
21.1544,8.4758,8.06E-06
21.1555,8.476,-2.66E-05
21.1565,8.4762,8.06E-06
21.1575,8.4764,-2.84E-05
21.1586,8.4766,7.36E-06
21.1596,8.4768,-2.73E-05
21.1606,8.477,-2.98E-05
21.1617,8.4772,-2.84E-05
21.1627,8.4774,4.56E-06
21.1637,8.4776,-6.34E-05
21.1648,8.4778,-6.03E-05
21.1658,8.478,5.96E-06
21.1668,8.4782,5.26E-06
21.1679,8.4784,4.56E-06
21.1689,8.4786,-2.63E-05
21.1699,8.4788,-5.99E-05
21.171,8.479,7.36E-06
21.172,8.4792,8.06E-06
21.173,8.4794,-2.73E-05
21.1741,8.4796,-2.80E-05
21.1751,8.4798,7.01E-06
21.1761,8.48,-2.84E-05
21.1772,8.4802,-2.98E-05
21.1782,8.4804,5.61E-06
21.1792,8.4806,5.26E-06
21.1803,8.4808,5.26E-06
21.1813,8.481,-2.63E-05
21.1823,8.4812,4.91E-06
21.1834,8.4814,6.31E-06
21.1844,8.4816,-2.59E-05
21.1854,8.4818,6.31E-06
21.1865,8.482,-9.32E-05
21.1875,8.4822,7.01E-06
21.1885,8.4824,-2.59E-05
21.1896,8.4826,-6.17E-05
21.1906,8.4828,-2.73E-05
21.1916,8.483,5.96E-06
21.1927,8.4832,4.20E-06
21.1937,8.4834,-2.84E-05
21.1947,8.4836,9.11E-06
21.1958,8.4838,-2.77E-05
21.1968,8.484,-3.15E-05
21.1978,8.4842,6.31E-06
21.1989,8.4844,2.80E-06
21.1999,8.4846,7.01E-06
21.2009,8.4848,4.91E-06
21.202,8.485,4.56E-06
21.203,8.4852,-2.63E-05
21.204,8.4854,4.91E-06
21.2051,8.4856,-6.34E-05
21.2061,8.4858,6.66E-06
21.2071,8.486,-6.13E-05
21.2082,8.4862,9.81E-06
21.2092,8.4864,-2.59E-05
21.2102,8.4866,5.96E-06
21.2113,8.4868,5.26E-06
21.2123,8.487,-2.84E-05
21.2133,8.4872,-2.77E-05
21.2144,8.4874,-2.80E-05
21.2154,8.4876,-2.94E-05
21.2164,8.4878,6.31E-06
21.2175,8.488,-2.91E-05
21.2185,8.4882,-2.84E-05
21.2195,8.4884,-3.01E-05
21.2206,8.4886,-2.70E-05
21.2216,8.4888,5.96E-06
21.2226,8.489,5.26E-06
21.2237,8.4892,7.01E-06
21.2247,8.4894,4.20E-06
21.2257,8.4896,3.85E-06
21.2268,8.4898,8.06E-06
21.2278,8.49,4.91E-06
21.2289,8.4902,5.96E-06
21.2299,8.4904,5.96E-06
21.2309,8.4906,7.01E-06
21.232,8.4908,7.01E-06
21.233,8.491,9.46E-06
21.234,8.4912,5.61E-06
21.2351,8.4914,5.61E-06
21.2361,8.4916,4.91E-06
21.2371,8.4918,5.96E-06
21.2382,8.492,5.26E-06
21.2392,8.4922,4.91E-06
21.2402,8.4924,-2.59E-05
21.2413,8.4926,7.36E-06
21.2423,8.4928,7.36E-06
21.2433,8.493,-2.59E-05
21.2444,8.4932,-2.80E-05
21.2454,8.4934,6.66E-06
21.2464,8.4936,7.01E-06
21.2475,8.4938,-2.84E-05
21.2485,8.494,-2.66E-05
21.2495,8.4942,-2.84E-05
21.2506,8.4944,-2.84E-05
21.2516,8.4946,5.61E-06
21.2526,8.4948,3.50E-06
21.2537,8.495,8.76E-06
21.2547,8.4952,-6.17E-05
21.2558,8.4954,-2.80E-05
21.2568,8.4956,-2.80E-05
21.2578,8.4958,5.61E-06
21.2589,8.496,5.26E-06
21.2599,8.4962,4.91E-06
21.2609,8.4964,-2.94E-05
21.262,8.4966,4.91E-06
21.263,8.4968,3.85E-06
21.264,8.497,-2.77E-05
21.2651,8.4972,4.56E-06
21.2661,8.4974,4.91E-06
21.2671,8.4976,-6.13E-05
21.2682,8.4978,-2.73E-05
21.2692,8.498,4.91E-06
21.2702,8.4982,4.91E-06
21.2713,8.4984,4.56E-06
21.2723,8.4986,4.20E-06
21.2733,8.4988,-2.91E-05
21.2744,8.499,-5.82E-05
21.2754,8.4992,5.61E-06
21.2765,8.4994,5.26E-06
21.2775,8.4996,5.96E-06
21.2785,8.4998,5.61E-06
21.2796,8.5,-6.20E-05
21.2806,8.5002,7.36E-06
21.2816,8.5004,5.61E-06
21.2827,8.5006,4.20E-06
21.2837,8.5008,5.61E-06
21.2847,8.501,4.20E-06
21.2858,8.5012,4.20E-06
21.2868,8.5014,6.31E-06
21.2878,8.5016,-2.91E-05
21.2889,8.5018,3.50E-06
21.2899,8.502,3.15E-06
21.291,8.5022,-2.84E-05
21.292,8.5024,-2.84E-05
21.293,8.5026,4.20E-06
21.2941,8.5028,8.76E-06
21.2951,8.503,-2.84E-05
21.2961,8.5032,5.96E-06
21.2972,8.5034,-2.91E-05
21.2982,8.5036,5.96E-06
21.2992,8.5038,3.85E-06
21.3003,8.504,5.61E-06
21.3013,8.5042,7.71E-06
21.3023,8.5044,-2.84E-05
21.3034,8.5046,5.96E-06
21.3044,8.5048,4.56E-06
21.3055,8.505,-3.01E-05
21.3065,8.5052,-3.01E-05
21.3075,8.5054,-6.06E-05
21.3086,8.5056,5.61E-06
21.3096,8.5058,5.26E-06
21.3106,8.506,-2.80E-05
21.3117,8.5062,8.06E-06
21.3127,8.5064,4.56E-06
21.3137,8.5066,5.26E-06
21.3148,8.5068,-6.27E-05
21.3158,8.507,6.31E-06
21.3169,8.5072,-2.80E-05
21.3179,8.5074,3.50E-06
21.3189,8.5076,5.26E-06
21.32,8.5078,3.85E-06
21.321,8.508,4.91E-06
21.322,8.5082,3.85E-06
21.3231,8.5084,4.91E-06
21.3241,8.5086,2.45E-06
21.3251,8.5088,-2.66E-05
21.3262,8.509,5.26E-06
21.3272,8.5092,3.85E-06
21.3283,8.5094,5.61E-06
21.3293,8.5096,5.61E-06
21.3303,8.5098,5.26E-06
21.3314,8.51,-2.87E-05
21.3324,8.5102,4.91E-06
21.3334,8.5104,-2.98E-05
21.3345,8.5106,6.66E-06
21.3355,8.5108,-2.98E-05
21.3366,8.511,5.26E-06
21.3376,8.5112,7.01E-06
21.3386,8.5114,-6.10E-05
21.3397,8.5116,4.56E-06
21.3407,8.5118,-6.34E-05
21.3417,8.512,4.20E-06
21.3428,8.5122,4.56E-06
21.3438,8.5124,4.20E-06
21.3448,8.5126,4.20E-06
21.3459,8.5128,3.85E-06
21.3469,8.513,5.61E-06
21.348,8.5132,-2.87E-05
21.349,8.5134,2.10E-06
21.35,8.5136,3.50E-06
21.3511,8.5138,4.20E-06
21.3521,8.514,-2.94E-05
21.3531,8.5142,3.50E-06
21.3542,8.5144,4.91E-06
21.3552,8.5146,3.15E-06
21.3563,8.5148,5.61E-06
21.3573,8.515,-9.50E-05
21.3583,8.5152,6.31E-06
21.3594,8.5154,3.15E-06
21.3604,8.5156,4.20E-06
21.3614,8.5158,-3.01E-05
21.3625,8.516,5.61E-06
21.3635,8.5162,4.56E-06
21.3646,8.5164,3.50E-06
21.3656,8.5166,-2.59E-05
21.3666,8.5168,-3.05E-05
21.3677,8.517,3.50E-06
21.3687,8.5172,4.56E-06
21.3697,8.5174,-3.01E-05
21.3708,8.5176,3.50E-06
21.3718,8.5178,3.50E-06
21.3729,8.518,-2.73E-05
21.3739,8.5182,-2.84E-05
21.3749,8.5184,4.91E-06
21.376,8.5186,-2.63E-05
21.377,8.5188,-2.66E-05
21.378,8.519,4.20E-06
21.3791,8.5192,5.26E-06
21.3801,8.5194,3.85E-06
21.3812,8.5196,-2.80E-05
21.3822,8.5198,4.56E-06
21.3832,8.52,4.56E-06
21.3843,8.5202,-2.84E-05
21.3853,8.5204,2.80E-06
21.3864,8.5206,4.20E-06
21.3874,8.5208,-3.01E-05
21.3884,8.521,-2.94E-05
21.3895,8.5212,4.91E-06
21.3905,8.5214,2.80E-06
21.3915,8.5216,-2.66E-05
21.3926,8.5218,-2.84E-05
21.3936,8.522,4.20E-06
21.3947,8.5222,5.61E-06
21.3957,8.5224,-2.73E-05
21.3967,8.5226,4.91E-06
21.3978,8.5228,5.26E-06
21.3988,8.523,-2.91E-05
21.3999,8.5232,4.56E-06
21.4009,8.5234,4.91E-06
21.4019,8.5236,5.61E-06
21.403,8.5238,-2.87E-05
21.404,8.524,5.61E-06
21.405,8.5242,-2.70E-05
21.4061,8.5244,-2.84E-05
21.4071,8.5246,5.61E-06
21.4082,8.5248,7.01E-06
21.4092,8.525,5.26E-06
21.4102,8.5252,-5.78E-05
21.4113,8.5254,-3.12E-05
21.4123,8.5256,3.85E-06
21.4134,8.5258,2.10E-06
21.4144,8.526,-2.87E-05
21.4154,8.5262,2.80E-06
21.4165,8.5264,5.26E-06
21.4175,8.5266,-2.84E-05
21.4185,8.5268,-2.91E-05
21.4196,8.527,6.31E-06
21.4206,8.5272,4.20E-06
21.4217,8.5274,4.20E-06
21.4227,8.5276,7.71E-06
21.4237,8.5278,-2.84E-05
21.4248,8.528,4.91E-06
21.4258,8.5282,7.71E-06
21.4269,8.5284,3.50E-06
21.4279,8.5286,5.61E-06
21.4289,8.5288,3.50E-06
21.43,8.529,-2.70E-05
21.431,8.5292,3.15E-06
21.4321,8.5294,-2.98E-05
21.4331,8.5296,5.96E-06
21.4341,8.5298,-2.84E-05
21.4352,8.53,5.26E-06
21.4362,8.5302,4.56E-06
21.4373,8.5304,-2.94E-05
21.4383,8.5306,3.85E-06
21.4393,8.5308,-2.70E-05
21.4404,8.531,4.20E-06
21.4414,8.5312,6.31E-06
21.4424,8.5314,7.01E-06
21.4435,8.5316,-2.80E-05
21.4445,8.5318,-2.56E-05
21.4456,8.532,3.15E-06
21.4466,8.5322,3.50E-06
21.4476,8.5324,6.31E-06
21.4487,8.5326,4.91E-06
21.4497,8.5328,4.56E-06
21.4508,8.533,-3.08E-05
21.4518,8.5332,5.26E-06
21.4528,8.5334,5.26E-06
21.4539,8.5336,4.20E-06
21.4549,8.5338,-3.05E-05
21.456,8.534,5.61E-06
21.457,8.5342,-6.06E-05
21.458,8.5344,3.50E-06
21.4591,8.5346,5.96E-06
21.4601,8.5348,3.50E-06
21.4612,8.535,-2.98E-05
21.4622,8.5352,4.20E-06
21.4632,8.5354,-2.91E-05
21.4643,8.5356,-6.13E-05
21.4653,8.5358,-2.91E-05
21.4664,8.536,3.15E-06
21.4674,8.5362,4.56E-06
21.4684,8.5364,5.61E-06
21.4695,8.5366,-2.87E-05
21.4705,8.5368,4.56E-06
21.4716,8.537,-2.87E-05
21.4726,8.5372,7.01E-06
21.4736,8.5374,3.85E-06
21.4747,8.5376,4.91E-06
21.4757,8.5378,3.50E-06
21.4768,8.538,4.91E-06
21.4778,8.5382,4.56E-06
21.4788,8.5384,4.91E-06
21.4799,8.5386,-3.05E-05
21.4809,8.5388,3.50E-06
21.482,8.539,4.91E-06
21.483,8.5392,7.71E-06
21.484,8.5394,-2.73E-05
21.4851,8.5396,4.91E-06
21.4861,8.5398,-2.91E-05
21.4872,8.54,2.80E-06
21.4882,8.5402,-2.94E-05
21.4892,8.5404,1.75E-06
21.4903,8.5406,-2.77E-05
21.4913,8.5408,-2.70E-05
21.4924,8.541,2.80E-06
21.4934,8.5412,3.50E-06
21.4945,8.5414,-2.80E-05
21.4955,8.5416,4.91E-06
21.4965,8.5418,-3.01E-05
21.4976,8.542,3.15E-06
21.4986,8.5422,5.26E-06
21.4997,8.5424,-2.84E-05
21.5007,8.5426,4.56E-06
21.5017,8.5428,4.91E-06
21.5028,8.543,-3.12E-05
21.5038,8.5432,5.96E-06
21.5049,8.5434,3.85E-06
21.5059,8.5436,-2.73E-05
21.5069,8.5438,5.61E-06
21.508,8.544,5.26E-06
21.509,8.5442,4.91E-06
21.5101,8.5444,4.56E-06
21.5111,8.5446,-2.91E-05
21.5121,8.5448,5.26E-06
21.5132,8.545,-3.12E-05
21.5142,8.5452,4.56E-06
21.5153,8.5454,2.80E-06
21.5163,8.5456,5.61E-06
21.5174,8.5458,-6.38E-05
21.5184,8.546,-2.98E-05
21.5194,8.5462,5.26E-06
21.5205,8.5464,5.96E-06
21.5215,8.5466,-2.87E-05
21.5226,8.5468,3.15E-06
21.5236,8.547,2.45E-06
21.5246,8.5472,-6.48E-05
21.5257,8.5474,-2.98E-05
21.5267,8.5476,4.20E-06
21.5278,8.5478,3.15E-06
21.5288,8.548,2.80E-06
21.5299,8.5482,-6.34E-05
21.5309,8.5484,3.15E-06
21.5319,8.5486,3.85E-06
21.533,8.5488,2.80E-06
21.534,8.549,-2.70E-05
21.5351,8.5492,3.15E-06
21.5361,8.5494,5.96E-06
21.5371,8.5496,3.50E-06
21.5382,8.5498,3.85E-06
21.5392,8.55,1.75E-06
21.5403,8.5502,4.91E-06
21.5413,8.5504,-2.73E-05
21.5424,8.5506,4.20E-06
21.5434,8.5508,4.20E-06
21.5444,8.551,4.56E-06
21.5455,8.5512,3.85E-06
21.5465,8.5514,-2.94E-05
21.5476,8.5516,-2.98E-05
21.5486,8.5518,4.91E-06
21.5496,8.552,3.50E-06
21.5507,8.5522,-2.91E-05
21.5517,8.5524,-3.08E-05
21.5528,8.5526,5.26E-06
21.5538,8.5528,2.80E-06
21.5549,8.553,5.96E-06
21.5559,8.5532,4.56E-06
21.5569,8.5534,2.80E-06
21.558,8.5536,7.36E-06
21.559,8.5538,3.85E-06
21.5601,8.554,4.91E-06
21.5611,8.5542,5.96E-06
21.5622,8.5544,5.26E-06
21.5632,8.5546,3.50E-06
21.5642,8.5548,-2.77E-05
21.5653,8.555,3.15E-06
21.5663,8.5552,3.85E-06
21.5674,8.5554,4.56E-06
21.5684,8.5556,-2.66E-05
21.5695,8.5558,4.91E-06
21.5705,8.556,4.20E-06
21.5715,8.5562,2.45E-06
21.5726,8.5564,3.85E-06
21.5736,8.5566,7.01E-06
21.5747,8.5568,5.96E-06
21.5757,8.557,4.20E-06
21.5767,8.5572,1.40E-06
21.5778,8.5574,4.91E-06
21.5788,8.5576,4.91E-06
21.5799,8.5578,6.31E-06
21.5809,8.558,2.80E-06
21.582,8.5582,5.26E-06
21.583,8.5584,2.45E-06
21.584,8.5586,-6.31E-05
21.5851,8.5588,3.50E-06
21.5861,8.559,3.85E-06
21.5872,8.5592,3.50E-06
21.5882,8.5594,4.91E-06
21.5893,8.5596,3.50E-06
21.5903,8.5598,3.50E-06
21.5913,8.56,3.50E-06
21.5924,8.5602,4.20E-06
21.5934,8.5604,4.56E-06
21.5945,8.5606,-2.87E-05
21.5955,8.5608,4.56E-06
21.5966,8.561,2.45E-06
21.5976,8.5612,4.56E-06
21.5987,8.5614,-2.87E-05
21.5997,8.5616,1.75E-06
21.6007,8.5618,3.85E-06
21.6018,8.562,-2.84E-05
21.6028,8.5622,5.61E-06
21.6039,8.5624,2.80E-06
21.6049,8.5626,-3.12E-05
21.606,8.5628,4.20E-06
21.607,8.563,1.40E-06
21.608,8.5632,4.91E-06
21.6091,8.5634,5.26E-06
21.6101,8.5636,4.56E-06
21.6112,8.5638,1.75E-06
21.6122,8.564,5.96E-06
21.6133,8.5642,3.15E-06
21.6143,8.5644,3.15E-06
21.6153,8.5646,-2.98E-05
21.6164,8.5648,6.31E-06
21.6174,8.565,3.50E-06
21.6185,8.5652,4.56E-06
21.6195,8.5654,2.45E-06
21.6206,8.5656,3.85E-06
21.6216,8.5658,3.15E-06
21.6227,8.566,1.40E-06
21.6237,8.5662,-3.05E-05
21.6247,8.5664,2.45E-06
21.6258,8.5666,3.50E-06
21.6268,8.5668,-3.05E-05
21.6279,8.567,3.15E-06
21.6289,8.5672,4.56E-06
21.63,8.5674,4.56E-06
21.631,8.5676,1.75E-06
21.632,8.5678,3.15E-06
21.6331,8.568,-6.38E-05
21.6341,8.5682,4.20E-06
21.6352,8.5684,2.80E-06
21.6362,8.5686,4.56E-06
21.6373,8.5688,-2.94E-05
21.6383,8.569,4.56E-06
21.6394,8.5692,-3.01E-05
21.6404,8.5694,-2.94E-05
21.6414,8.5696,1.40E-06
21.6425,8.5698,2.45E-06
21.6435,8.57,4.56E-06
21.6446,8.5702,5.26E-06
21.6456,8.5704,-3.15E-05
21.6467,8.5706,-2.77E-05
21.6477,8.5708,3.50E-06
21.6488,8.571,-6.13E-05
21.6498,8.5712,3.15E-06
21.6508,8.5714,-2.73E-05
21.6519,8.5716,-2.98E-05
21.6529,8.5718,4.20E-06
21.654,8.572,5.61E-06
21.655,8.5722,4.20E-06
21.6561,8.5724,3.50E-06
21.6571,8.5726,-6.31E-05
21.6582,8.5728,5.26E-06
21.6592,8.573,-2.84E-05
21.6602,8.5732,-3.01E-05
21.6613,8.5734,-2.87E-05
21.6623,8.5736,-6.03E-05
21.6634,8.5738,3.50E-06
21.6644,8.574,5.26E-06
21.6655,8.5742,2.45E-06
21.6665,8.5744,4.91E-06
21.6676,8.5746,-3.01E-05
21.6686,8.5748,-3.01E-05
21.6697,8.575,-2.91E-05
21.6707,8.5752,-2.80E-05
21.6717,8.5754,4.20E-06
21.6728,8.5756,3.85E-06
21.6738,8.5758,4.56E-06
21.6749,8.576,4.20E-06
21.6759,8.5762,3.50E-06
21.677,8.5764,2.45E-06
21.678,8.5766,6.66E-06
21.6791,8.5768,3.50E-06
21.6801,8.577,4.20E-06
21.6811,8.5772,7.71E-06
21.6822,8.5774,4.91E-06
21.6832,8.5776,5.26E-06
21.6843,8.5778,4.20E-06
21.6853,8.578,4.20E-06
21.6864,8.5782,5.26E-06
21.6874,8.5784,4.91E-06
21.6885,8.5786,3.50E-06
21.6895,8.5788,5.26E-06
21.6906,8.579,-2.94E-05
21.6916,8.5792,3.85E-06
21.6926,8.5794,3.50E-06
21.6937,8.5796,-2.77E-05
21.6947,8.5798,-3.01E-05
21.6958,8.58,4.56E-06
21.6968,8.5802,3.85E-06
21.6979,8.5804,3.15E-06
21.6989,8.5806,3.85E-06
21.7,8.5808,3.50E-06
21.701,8.581,4.56E-06
21.7021,8.5812,-2.77E-05
21.7031,8.5814,4.56E-06
21.7041,8.5816,4.56E-06
21.7052,8.5818,-9.74E-05
21.7062,8.582,3.85E-06
21.7073,8.5822,-6.13E-05
21.7083,8.5824,-2.98E-05
21.7094,8.5826,3.15E-06
21.7104,8.5828,3.85E-06
21.7115,8.583,-2.91E-05
21.7125,8.5832,2.10E-06
21.7136,8.5834,3.15E-06
21.7146,8.5836,3.85E-06
21.7157,8.5838,-6.27E-05
21.7167,8.584,3.50E-06
21.7177,8.5842,3.15E-06
21.7188,8.5844,3.50E-06
21.7198,8.5846,3.50E-06
21.7209,8.5848,4.20E-06
21.7219,8.585,3.15E-06
21.723,8.5852,4.91E-06
21.724,8.5854,3.15E-06
21.7251,8.5856,5.96E-06
21.7261,8.5858,-2.94E-05
21.7272,8.586,3.50E-06
21.7282,8.5862,5.26E-06
21.7293,8.5864,4.91E-06
21.7303,8.5866,2.10E-06
21.7313,8.5868,-2.94E-05
21.7324,8.587,3.15E-06
21.7334,8.5872,5.96E-06
21.7345,8.5874,-2.91E-05
21.7355,8.5876,4.91E-06
21.7366,8.5878,2.10E-06
21.7376,8.588,3.50E-06
21.7387,8.5882,5.61E-06
21.7397,8.5884,3.15E-06
21.7408,8.5886,-2.59E-05
21.7418,8.5888,4.20E-06
21.7429,8.589,4.20E-06
21.7439,8.5892,-3.08E-05
21.745,8.5894,-3.12E-05
21.746,8.5896,-3.05E-05
21.747,8.5898,1.75E-06
21.7481,8.59,1.75E-06
21.7491,8.5902,3.15E-06
21.7502,8.5904,-3.01E-05
21.7512,8.5906,5.61E-06
21.7523,8.5908,-3.12E-05
21.7533,8.591,3.15E-06
21.7544,8.5912,4.56E-06
21.7554,8.5914,-3.15E-05
21.7565,8.5916,-3.01E-05
21.7575,8.5918,3.50E-06
21.7586,8.592,2.45E-06
21.7596,8.5922,3.50E-06
21.7607,8.5924,3.85E-06
21.7617,8.5926,3.85E-06
21.7628,8.5928,3.85E-06
21.7638,8.593,-3.01E-05
21.7648,8.5932,4.56E-06
21.7659,8.5934,6.66E-06
21.7669,8.5936,3.85E-06
21.768,8.5938,2.45E-06
21.769,8.594,-3.05E-05
21.7701,8.5942,3.85E-06
21.7711,8.5944,5.61E-06
21.7722,8.5946,4.56E-06
21.7732,8.5948,4.20E-06
21.7743,8.595,3.15E-06
21.7753,8.5952,2.10E-06
21.7764,8.5954,5.61E-06
21.7774,8.5956,3.85E-06
21.7785,8.5958,4.91E-06
21.7795,8.596,4.91E-06
21.7806,8.5962,-2.84E-05
21.7816,8.5964,4.91E-06
21.7827,8.5966,4.91E-06
21.7837,8.5968,2.80E-06
21.7847,8.597,2.10E-06
21.7858,8.5972,4.20E-06
21.7868,8.5974,-3.01E-05
21.7879,8.5976,-3.08E-05
21.7889,8.5978,4.91E-06
21.79,8.598,3.50E-06
21.791,8.5982,4.20E-06
21.7921,8.5984,3.50E-06
21.7931,8.5986,3.50E-06
21.7942,8.5988,-3.08E-05
21.7952,8.599,-2.98E-05
21.7963,8.5992,2.10E-06
21.7973,8.5994,-2.98E-05
21.7984,8.5996,3.15E-06
21.7994,8.5998,5.26E-06
21.8005,8.6,3.50E-06
21.8015,8.6002,2.10E-06
21.8026,8.6004,4.20E-06
21.8036,8.6006,2.45E-06
21.8047,8.6008,1.75E-06
21.8057,8.601,-2.98E-05
21.8068,8.6012,2.80E-06
21.8078,8.6014,4.56E-06
21.8089,8.6016,2.10E-06
21.8099,8.6018,-3.15E-05
21.8109,8.602,3.15E-06
21.812,8.6022,3.15E-06
21.813,8.6024,-3.12E-05
21.8141,8.6026,-3.05E-05
21.8151,8.6028,2.80E-06
21.8162,8.603,4.56E-06
21.8172,8.6032,2.45E-06
21.8183,8.6034,2.80E-06
21.8193,8.6036,4.91E-06
21.8204,8.6038,2.45E-06
21.8214,8.604,3.85E-06
21.8225,8.6042,4.20E-06
21.8235,8.6044,4.20E-06
21.8246,8.6046,-3.15E-05
21.8256,8.6048,4.56E-06
21.8267,8.605,3.15E-06
21.8277,8.6052,3.50E-06
21.8288,8.6054,3.50E-06
21.8298,8.6056,3.15E-06
21.8309,8.6058,2.45E-06
21.8319,8.606,4.20E-06
21.833,8.6062,2.80E-06
21.834,8.6064,3.15E-06
21.8351,8.6066,1.75E-06
21.8361,8.6068,-9.60E-05
21.8372,8.607,1.05E-06
21.8382,8.6072,3.85E-06
21.8393,8.6074,3.50E-06
21.8403,8.6076,-3.01E-05
21.8414,8.6078,3.85E-06
21.8424,8.608,3.50E-06
21.8435,8.6082,3.15E-06
21.8445,8.6084,-3.12E-05
21.8456,8.6086,-2.84E-05
21.8466,8.6088,4.56E-06
21.8477,8.609,3.15E-06
21.8487,8.6092,4.20E-06
21.8498,8.6094,-3.08E-05
21.8508,8.6096,-3.05E-05
21.8519,8.6098,2.10E-06
21.8529,8.61,2.10E-06
21.854,8.6102,2.45E-06
21.855,8.6104,-2.98E-05
21.8561,8.6106,2.80E-06
21.8571,8.6108,3.85E-06
21.8582,8.611,3.50E-06
21.8592,8.6112,3.15E-06
21.8602,8.6114,2.45E-06
21.8613,8.6116,2.45E-06
21.8623,8.6118,4.56E-06
21.8634,8.612,2.10E-06
21.8644,8.6122,4.20E-06
21.8655,8.6124,2.80E-06
21.8665,8.6126,3.50E-06
21.8676,8.6128,2.10E-06
21.8686,8.613,3.50E-06
21.8697,8.6132,2.80E-06
21.8707,8.6134,-3.01E-05
21.8718,8.6136,4.20E-06
21.8728,8.6138,2.45E-06
21.8739,8.614,3.50E-06
21.8749,8.6142,3.50E-06
21.876,8.6144,4.20E-06
21.877,8.6146,3.50E-06
21.8781,8.6148,3.15E-06
21.8791,8.615,1.40E-06
21.8802,8.6152,3.85E-06
21.8812,8.6154,1.75E-06
21.8823,8.6156,3.50E-06
21.8833,8.6158,1.75E-06
21.8844,8.616,5.26E-06
21.8854,8.6162,3.15E-06
21.8865,8.6164,4.91E-06
21.8875,8.6166,1.75E-06
21.8886,8.6168,3.50E-06
21.8896,8.617,2.80E-06
21.8907,8.6172,2.45E-06
21.8917,8.6174,3.50E-07
21.8928,8.6176,3.85E-06
21.8938,8.6178,3.85E-06
21.8949,8.618,4.20E-06
21.8959,8.6182,3.50E-06
21.897,8.6184,2.10E-06
21.898,8.6186,2.45E-06
21.8991,8.6188,3.15E-06
21.9002,8.619,1.40E-06
21.9012,8.6192,2.10E-06
21.9023,8.6194,4.20E-06
21.9033,8.6196,3.85E-06
21.9044,8.6198,2.80E-06
21.9054,8.62,3.15E-06
21.9065,8.6202,3.50E-06
21.9075,8.6204,3.50E-06
21.9086,8.6206,3.85E-06
21.9096,8.6208,2.45E-06
21.9107,8.621,-2.94E-05
21.9117,8.6212,3.85E-06
21.9128,8.6214,7.36E-06
21.9138,8.6216,2.45E-06
21.9149,8.6218,-2.98E-05
21.9159,8.622,1.05E-06
21.917,8.6222,-3.01E-05
21.918,8.6224,2.80E-06
21.9191,8.6226,4.91E-06
21.9201,8.6228,3.85E-06
21.9212,8.623,3.15E-06
21.9222,8.6232,4.20E-06
21.9233,8.6234,-3.22E-05
21.9243,8.6236,4.91E-06
21.9254,8.6238,-2.91E-05
21.9264,8.624,2.80E-06
21.9275,8.6242,1.40E-06
21.9285,8.6244,2.45E-06
21.9296,8.6246,2.45E-06
21.9306,8.6248,2.80E-06
21.9317,8.625,2.45E-06
21.9327,8.6252,4.20E-06
21.9338,8.6254,1.40E-06
21.9348,8.6256,2.45E-06
21.9359,8.6258,-3.19E-05
21.9369,8.626,-3.01E-05
21.938,8.6262,-6.34E-05
21.939,8.6264,2.80E-06
21.9401,8.6266,-2.91E-05
21.9411,8.6268,3.85E-06
21.9422,8.627,3.50E-06
21.9432,8.6272,3.15E-06
21.9443,8.6274,3.50E-06
21.9453,8.6276,3.50E-06
21.9464,8.6278,3.85E-06
21.9474,8.628,3.50E-07
21.9485,8.6282,2.45E-06
21.9496,8.6284,3.15E-06
21.9506,8.6286,3.85E-06
21.9517,8.6288,-2.87E-05
21.9527,8.629,3.85E-06
21.9538,8.6292,-3.12E-05
21.9548,8.6294,-6.06E-05
21.9559,8.6296,-3.12E-05
21.9569,8.6298,1.75E-06
21.958,8.63,2.45E-06
21.959,8.6302,1.40E-06
21.9601,8.6304,3.15E-06
21.9611,8.6306,3.15E-06
21.9622,8.6308,2.80E-06
21.9632,8.631,-2.80E-05
21.9643,8.6312,2.80E-06
21.9653,8.6314,3.15E-06
21.9664,8.6316,4.20E-06
21.9674,8.6318,-3.01E-05
21.9685,8.632,3.85E-06
21.9695,8.6322,1.40E-06
21.9706,8.6324,1.75E-06
21.9716,8.6326,-3.12E-05
21.9727,8.6328,-3.05E-05
21.9737,8.633,2.45E-06
21.9748,8.6332,3.85E-06
21.9759,8.6334,2.10E-06
21.9769,8.6336,3.15E-06
21.978,8.6338,3.50E-06
21.979,8.634,5.26E-06
21.9801,8.6342,-2.98E-05
21.9811,8.6344,6.66E-06
21.9822,8.6346,1.40E-06
21.9832,8.6348,4.56E-06
21.9843,8.635,-2.91E-05
21.9853,8.6352,3.50E-06
21.9864,8.6354,1.75E-06
21.9874,8.6356,2.80E-06
21.9885,8.6358,2.10E-06
21.9895,8.636,2.80E-06
21.9906,8.6362,5.26E-06
21.9916,8.6364,-3.01E-05
21.9927,8.6366,2.80E-06
21.9937,8.6368,-2.98E-05
21.9948,8.637,3.85E-06
21.9959,8.6372,2.80E-06
21.9969,8.6374,3.50E-06
21.998,8.6376,2.45E-06
21.999,8.6378,1.40E-06
22.0001,8.638,3.85E-06
22.0011,8.6382,1.75E-06
22.0022,8.6384,3.15E-06
22.0032,8.6386,2.45E-06
22.0043,8.6388,3.50E-06
22.0053,8.639,2.45E-06
22.0064,8.6392,3.50E-06
22.0074,8.6394,2.80E-06
22.0085,8.6396,4.56E-06
22.0095,8.6398,2.10E-06
22.0106,8.64,2.80E-06
