mass,tof (us),Combined
0,0.0868,9.51E-07
0,0.087,4.76E-07
0,0.0872,0
0,0.0874,4.76E-07
0,0.0876,1.43E-06
0,0.0878,0
0,0.088,9.51E-07
0,0.0882,0
0,0.0884,0
0,0.0886,4.76E-07
0,0.0888,0
0,0.089,9.51E-07
0,0.0892,1.43E-06
0,0.0894,4.76E-07
0,0.0896,4.76E-07
0,0.0898,0
0,0.09,0
0,0.0902,4.76E-07
0,0.0904,4.76E-07
0,0.0906,4.76E-07
0,0.0908,0
0,0.091,4.76E-07
0,0.0912,4.76E-07
0,0.0914,0
0,0.0916,4.76E-07
0,0.0918,0
0,0.092,9.51E-07
0,0.0922,4.76E-07
0,0.0924,0
0,0.0926,4.76E-07
0,0.0928,4.76E-07
0,0.093,0
0,0.0932,0
0,0.0934,4.76E-07
0,0.0936,0
0,0.0938,4.76E-07
0,0.094,4.76E-07
0,0.0942,9.51E-07
0,0.0944,4.76E-07
0,0.0946,0
0,0.0948,4.76E-07
0,0.095,0
0,0.0952,4.76E-07
0,0.0954,9.51E-07
0,0.0956,4.76E-07
0,0.0958,1.43E-06
0,0.096,4.76E-07
0,0.0962,1.43E-06
0,0.0964,4.76E-07
0,0.0966,9.51E-07
0,0.0968,0
0,0.097,9.51E-07
0,0.0972,0
0,0.0974,0
0,0.0976,0
0,0.0978,4.76E-07
0,0.098,9.51E-07
0,0.0982,9.51E-07
0,0.0984,4.76E-07
0,0.0986,4.76E-07
0,0.0988,9.51E-07
0,0.099,4.76E-07
0,0.0992,0
0,0.0994,4.76E-07
0,0.0996,0
0,0.0998,1.90E-06
0,0.1,9.51E-07
0,0.1002,4.76E-07
0,0.1004,9.51E-07
0,0.1006,1.43E-06
0,0.1008,9.51E-07
0,0.101,1.43E-06
0,0.1012,4.76E-07
0,0.1014,4.76E-07
0,0.1016,9.51E-07
0,0.1018,0
0,0.102,9.51E-07
0,0.1022,1.90E-06
0,0.1024,4.76E-07
0,0.1026,9.51E-07
0,0.1028,4.76E-07
0,0.103,4.76E-07
0,0.1032,4.76E-07
0,0.1034,4.76E-07
0,0.1036,4.76E-07
0,0.1038,0
0,0.104,9.51E-07
0,0.1042,0
0,0.1044,4.76E-07
0,0.1046,9.51E-07
0,0.1048,9.51E-07
0,0.105,4.76E-07
0,0.1052,1.43E-06
0,0.1054,0
0,0.1056,9.51E-07
0,0.1058,9.51E-07
0,0.106,0
0,0.1062,1.90E-06
0,0.1064,9.51E-07
0,0.1066,4.76E-07
0,0.1068,9.51E-07
0,0.107,4.76E-07
0,0.1072,4.76E-07
0,0.1074,0
0,0.1076,4.76E-07
0,0.1078,4.76E-07
0,0.108,0
0,0.1082,4.76E-07
0,0.1084,4.76E-07
0,0.1086,4.76E-07
0,0.1088,4.76E-07
0,0.109,0
0,0.1092,0
0,0.1094,0
0,0.1096,4.76E-07
0,0.1098,4.76E-07
0,0.11,0
0,0.1102,0
0,0.1104,0
0,0.1106,0
0,0.1108,9.51E-07
0,0.111,0
0,0.1112,4.76E-07
0,0.1114,9.51E-07
0,0.1116,4.76E-07
0,0.1118,4.76E-07
0,0.112,1.43E-06
0,0.1122,0
0,0.1124,0
0,0.1126,0
0,0.1128,0
0,0.113,4.76E-07
0,0.1132,9.51E-07
0,0.1134,0
0,0.1136,4.76E-07
0,0.1138,0
0,0.114,0
0,0.1142,0
0,0.1144,0
0,0.1146,0
0,0.1148,4.76E-07
0,0.115,0
0,0.1152,4.76E-07
0,0.1154,4.76E-07
0,0.1156,0
0,0.1158,9.51E-07
0,0.116,9.51E-07
0,0.1162,4.76E-07
0,0.1164,0
0,0.1166,0
0,0.1168,4.76E-07
0,0.117,0
0,0.1172,0
0,0.1174,9.51E-07
0,0.1176,9.51E-07
0,0.1178,0
0,0.118,4.76E-07
0,0.1182,4.76E-07
0,0.1184,0
0,0.1186,0
0,0.1188,0
0,0.119,9.51E-07
0,0.1192,4.76E-07
0,0.1194,0
0,0.1196,4.76E-07
0,0.1198,4.76E-07
0,0.12,0
0,0.1202,0
0,0.1204,9.51E-07
0,0.1206,0
0,0.1208,4.76E-07
0,0.121,4.76E-07
0,0.1212,9.51E-07
0,0.1214,4.76E-07
0,0.1216,9.51E-07
0,0.1218,0
0,0.122,9.51E-07
0,0.1222,0
0,0.1224,0
0,0.1226,0
0,0.1228,1.43E-06
0,0.123,0
0,0.1232,0
0,0.1234,0
0,0.1236,9.51E-07
0,0.1238,4.76E-07
0,0.124,9.51E-07
0,0.1242,9.51E-07
0,0.1244,4.76E-07
0,0.1246,4.76E-07
0,0.1248,9.51E-07
0,0.125,1.90E-06
0,0.1252,0
0,0.1254,0
0,0.1256,4.76E-07
0,0.1258,0
0,0.126,0
0,0.1262,9.51E-07
0,0.1264,4.76E-07
0,0.1266,9.51E-07
0,0.1268,4.76E-07
0,0.127,0
0,0.1272,4.76E-07
0,0.1274,0
0,0.1276,0
0,0.1278,9.51E-07
0,0.128,0
0,0.1282,0
0,0.1284,0
0,0.1286,4.76E-07
0,0.1288,9.51E-07
0,0.129,4.76E-07
0,0.1292,1.43E-06
0,0.1294,0
0,0.1296,9.51E-07
0,0.1298,9.51E-07
0,0.13,9.51E-07
0,0.1302,0
0,0.1304,4.76E-07
0,0.1306,0
0,0.1308,0
0,0.131,4.76E-07
0,0.1312,4.76E-07
0,0.1314,0
0,0.1316,0
0,0.1318,0
0,0.132,9.51E-07
0,0.1322,9.51E-07
0,0.1324,4.76E-07
0,0.1326,4.76E-07
0,0.1328,4.76E-07
0,0.133,4.76E-07
0,0.1332,0
0,0.1334,-3.23E-05
0,0.1336,0
0,0.1338,4.76E-07
0,0.134,0
0,0.1342,0
0,0.1344,4.76E-07
0,0.1346,0
0,0.1348,4.76E-07
0,0.135,1.43E-06
0,0.1352,4.76E-07
0,0.1354,0
0,0.1356,0
0,0.1358,0
0,0.136,1.90E-06
0,0.1362,0
0,0.1364,4.76E-07
0,0.1366,0
0,0.1368,0
0,0.137,4.76E-07
0,0.1372,0
0,0.1374,9.51E-07
0,0.1376,0
0,0.1378,4.76E-07
0,0.138,9.51E-07
0,0.1382,0
0,0.1384,9.51E-07
0,0.1386,4.76E-07
0,0.1388,9.51E-07
0,0.139,0
0,0.1392,1.43E-06
0,0.1394,4.76E-07
0,0.1396,0
0,0.1398,0
0,0.14,9.51E-07
0,0.1402,9.51E-07
0,0.1404,4.76E-07
0,0.1406,0
0,0.1408,4.76E-07
0,0.141,0
0,0.1412,0
0,0.1414,9.51E-07
0,0.1416,0
0,0.1418,4.76E-07
0,0.142,0
0,0.1422,4.76E-07
0,0.1424,9.51E-07
0,0.1426,4.76E-07
0,0.1428,4.76E-07
0,0.143,4.76E-07
0,0.1432,0
0,0.1434,4.76E-07
0,0.1436,0
0,0.1438,9.51E-07
0,0.144,0
0,0.1442,0
0,0.1444,4.76E-07
0,0.1446,0
0,0.1448,4.76E-07
0,0.145,1.43E-06
0,0.1452,9.51E-07
0,0.1454,-3.23E-05
0,0.1456,1.90E-06
0,0.1458,0
0,0.146,9.51E-07
0,0.1462,0
0,0.1464,0
0,0.1466,0
0,0.1468,0
0,0.147,0
0,0.1472,4.76E-07
0,0.1474,0
0,0.1476,0
0,0.1478,9.51E-07
0,0.148,1.43E-06
0,0.1482,9.51E-07
0,0.1484,4.76E-07
0,0.1486,0
0,0.1488,0
0,0.149,4.76E-07
0,0.1492,9.51E-07
0,0.1494,4.76E-07
0,0.1496,4.76E-07
0,0.1498,0
0,0.15,4.76E-07
0,0.1502,9.51E-07
0,0.1504,0
0,0.1506,4.76E-07
0,0.1508,4.76E-07
0,0.151,4.76E-07
0,0.1512,0
0,0.1514,0
0,0.1516,4.76E-07
0,0.1518,0
0,0.152,0
0,0.1522,0
0,0.1524,0
0,0.1526,4.76E-07
0,0.1528,0
0,0.153,4.76E-07
0,0.1532,0
0,0.1534,1.43E-06
0,0.1536,0
0,0.1538,4.76E-07
0,0.154,4.76E-07
0,0.1542,4.76E-07
0,0.1544,4.76E-07
0,0.1546,0
0,0.1548,4.76E-07
0,0.155,4.76E-07
0,0.1552,4.76E-07
0,0.1554,0
0,0.1556,0
0,0.1558,9.51E-07
0,0.156,9.51E-07
0,0.1562,4.76E-07
0,0.1564,0
0,0.1566,4.76E-07
0,0.1568,0
0,0.157,0
0,0.1572,0
0,0.1574,0
0,0.1576,0
0,0.1578,4.76E-07
0,0.158,4.76E-07
0,0.1582,9.51E-07
0,0.1584,0
0,0.1586,0
0,0.1588,4.76E-07
0,0.159,0
0,0.1592,1.90E-06
0,0.1594,4.76E-07
0,0.1596,0
0,0.1598,0
0,0.16,-3.23E-05
0,0.1602,4.76E-07
0,0.1604,4.76E-07
0,0.1606,0
0,0.1608,0
0,0.161,4.76E-07
0,0.1612,0
0,0.1614,0
0,0.1616,4.76E-07
0,0.1618,0
0,0.162,1.43E-06
0,0.1622,4.76E-07
0,0.1624,9.51E-07
0,0.1626,0
0,0.1628,2.38E-06
0,0.163,0
0,0.1632,0
0,0.1634,4.76E-07
0,0.1636,4.76E-07
0,0.1638,0
0,0.164,4.76E-07
0,0.1642,4.76E-07
0,0.1644,0
0,0.1646,9.51E-07
0,0.1648,0
0,0.165,0
0,0.1652,9.51E-07
0,0.1654,0
0,0.1656,1.43E-06
0,0.1658,9.51E-07
0,0.166,9.51E-07
0,0.1662,4.76E-07
0,0.1664,0
0,0.1666,9.51E-07
0,0.1668,0
0,0.167,0
0,0.1672,4.76E-07
0,0.1674,4.76E-07
0,0.1676,4.76E-07
0,0.1678,1.43E-06
0,0.168,9.51E-07
0,0.1682,4.76E-07
0,0.1684,0
0,0.1686,9.51E-07
0,0.1688,-3.28E-05
0,0.169,0
0,0.1692,9.51E-07
0,0.1694,4.76E-07
0,0.1696,1.43E-06
0,0.1698,4.76E-07
0,0.17,0
0,0.1702,4.76E-07
0,0.1704,4.76E-07
0,0.1706,4.76E-07
0,0.1708,9.51E-07
0,0.171,9.51E-07
0,0.1712,4.76E-07
0,0.1714,0
0,0.1716,0
0,0.1718,4.76E-07
0,0.172,0
0,0.1722,0
0,0.1724,4.76E-07
0,0.1726,4.76E-07
0,0.1728,9.51E-07
0,0.173,4.76E-07
0,0.1732,0
0,0.1734,1.90E-06
0,0.1736,9.51E-07
0,0.1738,4.76E-07
0,0.174,9.51E-07
0,0.1742,4.76E-07
0,0.1744,9.51E-07
0,0.1746,9.51E-07
0,0.1748,4.76E-07
0,0.175,9.51E-07
0,0.1752,4.76E-07
0,0.1754,0
0,0.1756,1.43E-06
0,0.1758,4.76E-07
0,0.176,9.51E-07
0,0.1762,0
0,0.1764,0
0,0.1766,4.76E-07
0,0.1768,1.43E-06
0,0.177,4.76E-07
0,0.1772,4.76E-07
0,0.1774,4.76E-07
0,0.1776,0
0,0.1778,4.76E-07
0,0.178,4.76E-07
0,0.1782,9.51E-07
0,0.1784,-3.28E-05
0,0.1786,0
0,0.1788,0
0,0.179,0
0,0.1792,4.76E-07
0,0.1794,9.51E-07
0,0.1796,0
0,0.1798,4.76E-07
0,0.18,9.51E-07
0,0.1802,4.76E-07
0,0.1804,1.90E-06
0,0.1806,4.76E-07
0,0.1808,1.43E-06
0,0.181,9.51E-07
0,0.1812,4.76E-07
0,0.1814,4.76E-07
0,0.1816,0
0,0.1818,0
0,0.182,4.76E-07
0,0.1822,4.76E-07
0,0.1824,0
0,0.1826,4.76E-07
0,0.1828,0
0,0.183,1.43E-06
0,0.1832,4.76E-07
0,0.1834,4.76E-07
0,0.1836,4.76E-07
0,0.1838,0
0,0.184,4.76E-07
0,0.1842,0
0,0.1844,4.76E-07
0,0.1846,0
0,0.1848,0
0,0.185,0
0,0.1852,0
0,0.1854,4.76E-07
0,0.1856,9.51E-07
0,0.1858,9.51E-07
0,0.186,4.76E-07
0,0.1862,0
0,0.1864,1.43E-06
0,0.1866,0
0,0.1868,9.51E-07
0,0.187,0
0,0.1872,0
0,0.1874,9.51E-07
0,0.1876,1.43E-06
0,0.1878,0
0,0.188,1.43E-06
0,0.1882,4.76E-07
0,0.1884,4.76E-07
0,0.1886,9.51E-07
0,0.1888,4.76E-07
0,0.189,9.51E-07
0,0.1892,4.76E-07
0,0.1894,0
0,0.1896,9.51E-07
0,0.1898,0
0,0.19,4.76E-07
0,0.1902,4.76E-07
0,0.1904,0
0,0.1906,2.38E-06
0,0.1908,4.76E-07
0,0.191,9.51E-07
0,0.1912,-3.28E-05
0,0.1914,4.76E-07
0,0.1916,4.76E-07
0,0.1918,0
0,0.192,4.76E-07
0,0.1922,9.51E-07
0,0.1924,4.76E-07
0,0.1926,0
0,0.1928,4.76E-07
0,0.193,4.76E-07
0,0.1932,0
0,0.1934,4.76E-07
0,0.1936,9.51E-07
0,0.1938,4.76E-07
0,0.194,9.51E-07
0,0.1942,4.76E-07
0,0.1944,0
0,0.1946,0
0,0.1948,0
0,0.195,0
0,0.1952,9.51E-07
0,0.1954,0
0,0.1956,4.76E-07
0,0.1958,9.51E-07
0,0.196,0
0,0.1962,0
0,0.1964,4.76E-07
0,0.1966,4.76E-07
0,0.1968,0
0,0.197,4.76E-07
0,0.1972,4.76E-07
0,0.1974,0
0,0.1976,4.76E-07
0,0.1978,0
0,0.198,9.51E-07
0,0.1982,4.76E-07
0,0.1984,4.76E-07
0,0.1986,9.51E-07
0,0.1988,4.76E-07
0,0.199,4.76E-07
0,0.1992,0
0,0.1994,4.76E-07
0,0.1996,4.76E-07
0,0.1998,0
0,0.2,-3.33E-05
0,0.2002,9.51E-07
0,0.2004,4.76E-07
0,0.2006,4.76E-07
0,0.2008,1.90E-06
0,0.201,9.51E-07
0,0.2012,4.76E-07
0,0.2014,4.76E-07
0,0.2016,4.76E-07
0,0.2018,9.51E-07
0,0.202,0
0,0.2022,0
0,0.2024,9.51E-07
0,0.2026,0
0,0.2028,2.38E-06
