mass,tof (us),Combined
8.96585,5.6172,-8.22E-08
8.96652,5.6174,-5.09E-08
8.96719,5.6176,2.61E-09
8.96786,5.6178,-7.31E-08
8.96854,5.618,-4.78E-07
8.96921,5.6182,1.76E-07
8.96988,5.6184,3.41E-07
8.97055,5.6186,8.56E-07
8.97122,5.6188,-1.04E-07
8.9719,5.619,1.23E-07
8.97257,5.6192,2.30E-07
8.97324,5.6194,-5.04E-07
8.97391,5.6196,-6.40E-08
8.97459,5.6198,-2.06E-07
8.97526,5.62,-8.60E-07
8.97593,5.6202,2.21E-07
8.9766,5.6204,2.69E-07
8.97728,5.6206,-1.57E-08
8.97795,5.6208,1.36E-07
8.97862,5.621,-3.89E-07
8.9793,5.6212,4.16E-07
8.97997,5.6214,2.08E-07
8.98064,5.6216,-1.62E-07
8.98131,5.6218,2.61E-09
8.98199,5.622,-3.13E-07
8.98266,5.6222,6.92E-08
8.98333,5.6224,-7.31E-08
8.98401,5.6226,4.70E-08
8.98468,5.6228,-1.80E-07
8.98535,5.623,-2.60E-07
8.98602,5.6232,-3.00E-07
8.9867,5.6234,2.34E-07
8.98737,5.6236,3.32E-07
8.98804,5.6238,-3.36E-07
8.98872,5.624,9.14E-08
8.98939,5.6242,7.83E-08
8.99006,5.6244,-1.89E-07
8.99074,5.6246,-1.97E-07
8.99141,5.6248,-1.04E-08
8.99208,5.625,-7.85E-07
8.99275,5.6252,-6.53E-09
8.99343,5.6254,1.85E-07
8.9941,5.6256,3.39E-08
8.99477,5.6258,-1.17E-07
8.99545,5.626,-3.30E-07
8.99612,5.6262,2.02E-07
8.99679,5.6264,-1.17E-07
8.99747,5.6266,9.14E-08
8.99814,5.6268,1.54E-07
8.99882,5.627,3.41E-07
8.99949,5.6272,3.85E-07
9.00016,5.6274,1.54E-07
9.00084,5.6276,-6.53E-09
9.00151,5.6278,-3.67E-07
9.00218,5.628,3.39E-08
9.00286,5.6282,-1.17E-07
9.00353,5.6284,2.78E-07
9.0042,5.6286,2.48E-08
9.00488,5.6288,6.92E-08
9.00555,5.629,-1.04E-07
9.00622,5.6292,3.89E-07
9.0069,5.6294,-2.51E-07
9.00757,5.6296,-6.25E-07
9.00825,5.6298,3.94E-07
9.00892,5.63,-4.20E-07
9.00959,5.6302,-4.78E-07
9.01027,5.6304,2.61E-09
9.01094,5.6306,-3.79E-08
9.01162,5.6308,-3.45E-07
9.01229,5.631,1.01E-07
9.01296,5.6312,3.79E-08
9.01364,5.6314,2.87E-07
9.01431,5.6316,-6.40E-08
9.01499,5.6318,-2.28E-07
9.01566,5.632,-2.82E-07
9.01633,5.6322,1.58E-07
9.01701,5.6324,-1.58E-07
9.01768,5.6326,4.83E-07
9.01836,5.6328,4.70E-08
9.01903,5.633,1.93E-07
9.0197,5.6332,2.25E-07
9.02038,5.6334,2.96E-07
9.02105,5.6336,4.78E-07
9.02173,5.6338,1.89E-07
9.0224,5.634,3.63E-07
9.02308,5.6342,-2.02E-07
9.02375,5.6344,-5.44E-07
9.02442,5.6346,2.43E-07
9.0251,5.6348,-1.71E-07
9.02577,5.635,-2.69E-07
9.02645,5.6352,-1.08E-07
9.02712,5.6354,4.74E-07
9.0278,5.6356,3.41E-07
9.02847,5.6358,-3.00E-07
9.02915,5.636,-1.49E-07
9.02982,5.6362,-6.40E-08
9.0305,5.6364,-5.61E-08
9.03117,5.6366,1.58E-07
9.03184,5.6368,-3.19E-07
9.03252,5.637,-5.09E-08
9.03319,5.6372,-2.38E-07
9.03387,5.6374,3.19E-07
9.03454,5.6376,4.70E-08
9.03522,5.6378,-5.63E-07
9.03589,5.638,2.61E-09
9.03657,5.6382,5.81E-07
9.03724,5.6384,-1.36E-07
9.03792,5.6386,4.70E-07
9.03859,5.6388,-3.89E-07
9.03927,5.639,3.79E-08
9.03994,5.6392,-4.02E-07
9.04062,5.6394,5.94E-07
9.04129,5.6396,1.57E-08
9.04197,5.6398,-4.18E-08
9.04264,5.64,6.53E-08
9.04332,5.6402,5.61E-08
9.04399,5.6404,-1.17E-07
9.04467,5.6406,3.54E-07
9.04534,5.6408,3.41E-07
9.04602,5.641,-9.92E-08
9.04669,5.6412,6.70E-07
9.04737,5.6414,3.39E-08
9.04804,5.6416,-6.92E-08
9.04872,5.6418,2.48E-08
9.0494,5.642,-2.47E-07
9.05007,5.6422,-5.67E-07
9.05075,5.6424,5.68E-07
9.05142,5.6426,-1.27E-07
9.0521,5.6428,-6.40E-08
9.05277,5.643,-2.02E-07
9.05345,5.6432,3.15E-07
9.05412,5.6434,-5.09E-07
9.0548,5.6436,2.65E-07
9.05547,5.6438,4.61E-07
9.05615,5.644,-3.58E-07
9.05683,5.6442,2.61E-09
9.0575,5.6444,5.61E-08
9.05818,5.6446,1.76E-07
9.05885,5.6448,-1.58E-07
9.05953,5.645,1.71E-07
9.0602,5.6452,6.92E-08
9.06088,5.6454,-2.06E-07
9.06156,5.6456,-1.08E-07
9.06223,5.6458,2.11E-07
9.06291,5.646,-1.14E-07
9.06358,5.6462,3.32E-07
9.06426,5.6464,2.91E-07
9.06493,5.6466,3.67E-07
9.06561,5.6468,1.76E-07
9.06629,5.647,1.80E-07
9.06696,5.6472,-1.58E-07
9.06764,5.6474,6.92E-08
9.06831,5.6476,-6.40E-08
9.06899,5.6478,-6.40E-08
9.06967,5.648,8.22E-08
9.07034,5.6482,6.53E-09
9.07102,5.6484,-3.67E-07
9.0717,5.6486,-2.47E-07
9.07237,5.6488,5.61E-08
9.07305,5.649,7.10E-07
9.07372,5.6492,-2.47E-07
9.0744,5.6494,-4.56E-07
9.07508,5.6496,-4.56E-07
9.07575,5.6498,-8.62E-08
9.07643,5.65,-2.69E-07
9.07711,5.6502,-2.06E-07
9.07778,5.6504,4.61E-07
9.07846,5.6506,2.48E-08
9.07913,5.6508,5.46E-07
9.07981,5.651,3.80E-07
9.08049,5.6512,-1.62E-07
9.08116,5.6514,-2.28E-07
9.08184,5.6516,-2.95E-07
9.08252,5.6518,1.58E-07
9.08319,5.652,6.53E-08
9.08387,5.6522,5.40E-07
9.08455,5.6524,-5.09E-08
9.08522,5.6526,-1.45E-07
9.0859,5.6528,9.53E-08
9.08658,5.653,2.11E-07
9.08725,5.6532,4.31E-08
9.08793,5.6534,9.53E-08
9.08861,5.6536,1.85E-07
9.08928,5.6538,-6.88E-07
9.08996,5.654,-1.75E-07
9.09064,5.6542,-1.84E-07
9.09131,5.6544,2.65E-07
9.09199,5.6546,1.32E-07
9.09267,5.6548,-3.79E-08
9.09335,5.655,-2.87E-08
9.09402,5.6552,2.48E-08
9.0947,5.6554,5.14E-07
9.09538,5.6556,-6.92E-08
9.09605,5.6558,3.28E-07
9.09673,5.656,1.32E-07
9.09741,5.6562,-6.01E-08
9.09809,5.6564,-2.38E-07
9.09876,5.6566,6.53E-08
9.09944,5.6568,-5.40E-07
9.10012,5.657,1.80E-07
9.10079,5.6572,-3.00E-07
9.10147,5.6574,-2.38E-07
9.10215,5.6576,2.52E-07
9.10283,5.6578,-3.36E-07
9.1035,5.658,2.11E-07
9.10418,5.6582,1.10E-07
9.10486,5.6584,-2.95E-07
9.10554,5.6586,2.34E-07
9.10621,5.6588,1.76E-07
9.10689,5.659,-1.49E-07
9.10757,5.6592,-8.62E-08
9.10825,5.6594,2.48E-08
9.10892,5.6596,-2.56E-07
9.1096,5.6598,-6.96E-07
9.11028,5.66,1.89E-07
9.11096,5.6602,-4.69E-07
9.11163,5.6604,-6.01E-08
9.11231,5.6606,1.10E-07
9.11299,5.6608,-5.09E-07
9.11367,5.661,-3.67E-07
9.11434,5.6612,-1.80E-07
9.11502,5.6614,-8.12E-07
9.1157,5.6616,-4.11E-07
9.11638,5.6618,1.23E-07
9.11706,5.662,-7.09E-07
9.11773,5.6622,2.96E-07
9.11841,5.6624,2.87E-07
9.11909,5.6626,-4.65E-07
9.11977,5.6628,1.23E-07
9.12045,5.663,-2.38E-07
9.12112,5.6632,-5.00E-07
9.1218,5.6634,5.61E-08
9.12248,5.6636,2.78E-07
9.12316,5.6638,9.14E-08
9.12384,5.664,2.08E-07
9.12451,5.6642,-3.54E-07
9.12519,5.6644,7.14E-07
9.12587,5.6646,-1.14E-07
9.12655,5.6648,5.50E-07
9.12723,5.665,-1.27E-07
9.1279,5.6652,3.54E-07
9.12858,5.6654,1.85E-07
9.12926,5.6656,-1.84E-07
9.12994,5.6658,2.61E-09
9.13062,5.666,5.94E-07
9.1313,5.6662,2.61E-09
9.13197,5.6664,4.52E-07
9.13265,5.6666,-1.04E-08
9.13333,5.6668,-1.62E-07
9.13401,5.667,2.96E-07
9.13469,5.6672,-1.23E-07
9.13537,5.6674,2.52E-07
9.13605,5.6676,-1.08E-07
9.13672,5.6678,3.32E-07
9.1374,5.668,2.11E-07
9.13808,5.6682,4.16E-07
9.13876,5.6684,3.89E-07
9.13944,5.6686,-2.60E-07
9.14012,5.6688,-1.17E-06
9.1408,5.669,7.83E-08
9.14148,5.6692,-3.26E-08
9.14215,5.6694,-1.54E-07
9.14283,5.6696,1.89E-07
9.14351,5.6698,6.92E-08
9.14419,5.67,-1.71E-07
9.14487,5.6702,7.05E-07
9.14555,5.6704,-1.96E-08
9.14623,5.6706,-1.58E-07
9.14691,5.6708,2.17E-07
9.14758,5.671,-2.60E-07
9.14826,5.6712,1.14E-07
9.14894,5.6714,-9.53E-08
9.14962,5.6716,-3.71E-07
9.1503,5.6718,-3.80E-07
9.15098,5.672,4.07E-07
9.15166,5.6722,-1.31E-09
9.15234,5.6724,-3.26E-07
9.15302,5.6726,1.17E-08
9.1537,5.6728,6.92E-08
9.15438,5.673,5.61E-08
9.15506,5.6732,1.57E-08
9.15573,5.6734,-3.13E-07
9.15641,5.6736,-3.26E-07
9.15709,5.6738,-7.40E-07
9.15777,5.674,-5.09E-08
9.15845,5.6742,2.96E-07
9.15913,5.6744,2.52E-07
9.15981,5.6746,-1.08E-07
9.16049,5.6748,1.45E-07
9.16117,5.675,-8.62E-08
9.16185,5.6752,2.61E-09
9.16253,5.6754,1.14E-07
9.16321,5.6756,-7.70E-08
9.16389,5.6758,-1.04E-07
9.16457,5.676,-9.05E-07
9.16525,5.6762,2.52E-07
9.16593,5.6764,5.01E-07
9.16661,5.6766,2.91E-07
9.16729,5.6768,-1.27E-07
9.16797,5.677,5.72E-07
9.16865,5.6772,-1.84E-07
9.16933,5.6774,-7.31E-08
9.17001,5.6776,1.01E-07
9.17069,5.6778,1.10E-07
9.17137,5.678,2.34E-07
9.17205,5.6782,2.02E-07
9.17273,5.6784,-1.08E-07
9.17341,5.6786,-1.04E-07
9.17409,5.6788,-4.87E-07
9.17477,5.679,-6.29E-07
9.17545,5.6792,-6.64E-07
9.17613,5.6794,-2.47E-07
9.17681,5.6796,2.65E-07
9.17749,5.6798,-5.48E-08
9.17817,5.68,1.58E-07
9.17885,5.6802,-7.31E-08
9.17953,5.6804,-9.53E-08
9.18021,5.6806,4.43E-07
9.18089,5.6808,-2.82E-07
9.18157,5.681,7.83E-08
9.18225,5.6812,-1.96E-08
9.18293,5.6814,-1.66E-07
9.18361,5.6816,-2.87E-08
9.18429,5.6818,-2.02E-07
9.18497,5.682,1.71E-07
9.18565,5.6822,6.38E-07
9.18633,5.6824,3.45E-07
9.18701,5.6826,-1.80E-07
9.18769,5.6828,3.32E-07
9.18837,5.683,-5.76E-07
9.18905,5.6832,6.29E-07
9.18973,5.6834,1.76E-07
9.19041,5.6836,-3.26E-08
9.19109,5.6838,-1.53E-07
9.19177,5.684,2.96E-07
9.19245,5.6842,6.01E-08
9.19313,5.6844,1.01E-07
9.19382,5.6846,-2.78E-07
9.1945,5.6848,2.87E-07
9.19518,5.685,-7.83E-08
9.19586,5.6852,1.23E-07
9.19654,5.6854,-1.04E-08
9.19722,5.6856,1.27E-07
9.1979,5.6858,7.83E-08
9.19858,5.686,-4.56E-07
9.19926,5.6862,-1.58E-07
9.19994,5.6864,5.50E-07
9.20062,5.6866,-3.81E-07
9.2013,5.6868,-3.45E-07
9.20199,5.687,-1.84E-07
9.20267,5.6872,-3.58E-07
9.20335,5.6874,2.91E-07
9.20403,5.6876,2.87E-08
9.20471,5.6878,2.43E-07
9.20539,5.688,1.36E-07
9.20607,5.6882,1.36E-07
9.20675,5.6884,-3.04E-07
9.20743,5.6886,3.39E-08
9.20812,5.6888,2.02E-07
9.2088,5.689,2.39E-07
9.20948,5.6892,-1.88E-07
9.21016,5.6894,2.61E-09
9.21084,5.6896,2.96E-07
9.21152,5.6898,-2.69E-07
9.2122,5.69,-1.96E-08
9.21289,5.6902,-2.38E-07
9.21357,5.6904,3.28E-07
9.21425,5.6906,4.18E-08
9.21493,5.6908,1.23E-07
9.21561,5.691,-1.98E-07
9.21629,5.6912,1.45E-07
9.21697,5.6914,-6.40E-08
9.21766,5.6916,3.63E-07
9.21834,5.6918,-4.18E-08
9.21902,5.692,3.50E-07
9.2197,5.6922,1.04E-07
9.22038,5.6924,-1.08E-07
9.22106,5.6926,-3.41E-07
9.22175,5.6928,4.52E-07
9.22243,5.693,-1.71E-07
9.22311,5.6932,3.79E-08
9.22379,5.6934,1.19E-07
9.22447,5.6936,-7.31E-08
9.22515,5.6938,-2.38E-07
9.22584,5.694,-7.62E-07
9.22652,5.6942,3.85E-07
9.2272,5.6944,3.41E-07
9.22788,5.6946,2.09E-08
9.22856,5.6948,-1.67E-07
9.22925,5.695,2.52E-07
9.22993,5.6952,-2.87E-08
9.23061,5.6954,2.52E-07
9.23129,5.6956,-9.53E-08
9.23197,5.6958,2.21E-07
9.23266,5.696,5.09E-07
9.23334,5.6962,1.01E-07
9.23402,5.6964,-4.02E-07
9.2347,5.6966,-1.96E-08
9.23539,5.6968,-2.06E-07
9.23607,5.697,2.34E-07
9.23675,5.6972,2.17E-07
9.23743,5.6974,1.76E-07
9.23811,5.6976,-3.36E-07
9.2388,5.6978,1.89E-07
9.23948,5.698,-5.94E-07
9.24016,5.6982,1.89E-07
9.24084,5.6984,-5.09E-08
9.24153,5.6986,-7.31E-08
9.24221,5.6988,2.43E-07
9.24289,5.699,-2.61E-09
9.24357,5.6992,1.23E-07
9.24426,5.6994,3.09E-07
9.24494,5.6996,-1.93E-07
9.24562,5.6998,-1.58E-07
9.2463,5.7,1.63E-07
9.24699,5.7002,-1.57E-08
9.24767,5.7004,3.67E-07
9.24835,5.7006,-4.78E-07
9.24904,5.7008,-2.15E-07
9.24972,5.701,-5.09E-08
9.2504,5.7012,-3.89E-07
9.25108,5.7014,3.89E-07
9.25177,5.7016,1.54E-07
9.25245,5.7018,-5.09E-08
9.25313,5.702,4.07E-07
9.25382,5.7022,-1.49E-07
9.2545,5.7024,2.02E-07
9.25518,5.7026,-5.54E-07
9.25586,5.7028,1.80E-07
9.25655,5.703,1.93E-07
9.25723,5.7032,9.14E-08
9.25791,5.7034,-2.69E-07
9.2586,5.7036,5.61E-08
9.25928,5.7038,-4.74E-07
9.25996,5.704,1.36E-07
9.26065,5.7042,5.59E-07
9.26133,5.7044,2.52E-07
9.26201,5.7046,2.65E-07
9.2627,5.7048,8.62E-08
9.26338,5.705,9.14E-08
9.26406,5.7052,-3.45E-07
9.26475,5.7054,5.61E-08
9.26543,5.7056,-1.93E-07
9.26611,5.7058,2.34E-07
9.2668,5.706,-1.14E-07
9.26748,5.7062,1.76E-07
9.26816,5.7064,-2.87E-08
9.26885,5.7066,-5.81E-07
9.26953,5.7068,2.96E-07
9.27021,5.707,-1.27E-07
9.2709,5.7072,-1.40E-07
9.27158,5.7074,1.58E-07
9.27226,5.7076,1.54E-07
9.27295,5.7078,-1.17E-07
9.27363,5.708,-8.62E-08
9.27431,5.7082,1.01E-07
9.275,5.7084,1.01E-07
9.27568,5.7086,1.58E-07
9.27637,5.7088,-3.80E-07
9.27705,5.709,2.25E-07
9.27773,5.7092,2.02E-07
9.27842,5.7094,5.54E-07
9.2791,5.7096,-3.26E-08
9.27979,5.7098,-1.17E-07
9.28047,5.71,2.87E-07
9.28115,5.7102,-2.42E-07
9.28184,5.7104,-4.11E-07
9.28252,5.7106,1.14E-07
9.2832,5.7108,3.32E-07
9.28389,5.711,-5.09E-07
9.28457,5.7112,-7.85E-07
9.28526,5.7114,-2.60E-07
9.28594,5.7116,3.19E-07
9.28663,5.7118,2.56E-07
9.28731,5.712,-1.96E-08
9.28799,5.7122,-1.49E-07
9.28868,5.7124,5.61E-08
9.28936,5.7126,-5.00E-07
9.29005,5.7128,2.48E-08
9.29073,5.713,8.22E-08
9.29141,5.7132,2.48E-08
9.2921,5.7134,-2.02E-07
9.29278,5.7136,8.34E-07
9.29347,5.7138,1.45E-07
9.29415,5.714,3.72E-07
9.29484,5.7142,-3.49E-07
9.29552,5.7144,-4.65E-07
9.29621,5.7146,-1.71E-07
9.29689,5.7148,4.39E-07
9.29757,5.715,1.49E-07
9.29826,5.7152,2.61E-09
9.29894,5.7154,-2.87E-08
9.29963,5.7156,-2.34E-07
9.30031,5.7158,-6.96E-07
9.301,5.716,1.04E-07
9.30168,5.7162,5.27E-07
9.30237,5.7164,2.48E-08
9.30305,5.7166,-1.96E-08
9.30374,5.7168,-4.91E-07
9.30442,5.717,3.32E-07
9.30511,5.7172,3.98E-07
9.30579,5.7174,-1.27E-07
9.30648,5.7176,-1.36E-07
9.30716,5.7178,3.85E-07
9.30785,5.718,-4.65E-07
9.30853,5.7182,5.94E-07
9.30922,5.7184,2.21E-07
9.3099,5.7186,6.48E-07
9.31059,5.7188,2.25E-07
9.31127,5.719,3.22E-07
9.31196,5.7192,4.07E-07
9.31264,5.7194,-6.53E-09
9.31333,5.7196,-3.36E-07
9.31401,5.7198,-4.02E-07
9.3147,5.72,-3.45E-07
9.31538,5.7202,-3.89E-07
9.31607,5.7204,3.45E-07
9.31675,5.7206,-3.58E-07
9.31744,5.7208,-1.89E-07
9.31812,5.721,-3.98E-07
9.31881,5.7212,3.79E-08
9.31949,5.7214,-6.40E-08
9.32018,5.7216,-5.54E-07
9.32086,5.7218,-3.94E-07
9.32155,5.722,-2.02E-07
9.32223,5.7222,-2.47E-07
9.32292,5.7224,5.94E-07
9.32361,5.7226,-1.49E-07
9.32429,5.7228,-6.70E-07
9.32498,5.723,-1.14E-07
9.32566,5.7232,-8.62E-08
9.32635,5.7234,2.91E-07
9.32703,5.7236,-7.31E-08
9.32772,5.7238,-7.31E-08
9.3284,5.724,4.52E-07
9.32909,5.7242,-3.45E-07
9.32978,5.7244,1.80E-07
9.33046,5.7246,1.32E-07
9.33115,5.7248,2.48E-08
9.33183,5.725,-2.43E-07
9.33252,5.7252,1.80E-07
9.3332,5.7254,1.58E-07
9.33389,5.7256,1.04E-07
9.33458,5.7258,-8.62E-08
9.33526,5.726,1.89E-07
9.33595,5.7262,1.85E-07
9.33663,5.7264,3.50E-07
9.33732,5.7266,-6.53E-09
9.33801,5.7268,6.53E-08
9.33869,5.727,1.17E-07
9.33938,5.7272,1.45E-07
9.34006,5.7274,-6.92E-08
9.34075,5.7276,-4.18E-08
9.34144,5.7278,-8.66E-07
9.34212,5.728,4.43E-07
9.34281,5.7282,2.61E-09
9.3435,5.7284,5.61E-08
9.34418,5.7286,-1.31E-07
9.34487,5.7288,-2.25E-07
9.34555,5.729,7.83E-08
9.34624,5.7292,-1.96E-08
9.34693,5.7294,6.03E-07
9.34761,5.7296,6.38E-07
9.3483,5.7298,1.95E-07
9.34899,5.73,3.22E-07
9.34967,5.7302,2.09E-08
9.35036,5.7304,-3.26E-07
9.35105,5.7306,-4.02E-07
9.35173,5.7308,6.01E-08
9.35242,5.731,-4.87E-07
9.35311,5.7312,2.56E-07
9.35379,5.7314,-6.40E-08
9.35448,5.7316,-2.25E-07
9.35517,5.7318,-6.01E-08
9.35585,5.732,-5.09E-08
9.35654,5.7322,-1.45E-07
9.35723,5.7324,-8.62E-08
9.35791,5.7326,2.78E-07
9.3586,5.7328,-4.65E-07
9.35929,5.733,-5.54E-07
9.35997,5.7332,3.76E-07
9.36066,5.7334,-5.09E-07
9.36135,5.7336,3.09E-07
9.36203,5.7338,3.32E-07
9.36272,5.734,2.56E-07
9.36341,5.7342,1.23E-07
9.36409,5.7344,2.74E-07
9.36478,5.7346,-5.54E-07
9.36547,5.7348,-3.67E-07
9.36615,5.735,1.36E-07
9.36684,5.7352,1.63E-07
9.36753,5.7354,4.70E-08
9.36822,5.7356,-4.78E-07
9.3689,5.7358,2.61E-09
9.36959,5.736,-6.96E-07
9.37028,5.7362,-2.38E-07
9.37096,5.7364,1.63E-07
9.37165,5.7366,3.67E-07
9.37234,5.7368,-4.11E-07
9.37303,5.737,-6.53E-09
9.37371,5.7372,2.25E-07
9.3744,5.7374,-5.40E-07
9.37509,5.7376,-7.05E-07
9.37578,5.7378,-4.69E-07
9.37646,5.738,3.00E-07
9.37715,5.7382,-5.09E-08
9.37784,5.7384,-2.47E-07
9.37853,5.7386,5.09E-07
9.37921,5.7388,-9.14E-08
9.3799,5.739,2.11E-07
9.38059,5.7392,1.98E-07
9.38128,5.7394,-4.18E-08
9.38196,5.7396,1.76E-07
9.38265,5.7398,6.01E-08
9.38334,5.74,-1.17E-07
9.38403,5.7402,3.39E-08
9.38471,5.7404,-4.69E-07
9.3854,5.7406,6.53E-08
9.38609,5.7408,-2.15E-07
9.38678,5.741,1.17E-07
9.38747,5.7412,2.61E-09
9.38815,5.7414,3.50E-07
9.38884,5.7416,1.62E-07
9.38953,5.7418,2.87E-08
9.39022,5.742,1.98E-07
9.39091,5.7422,2.34E-07
9.39159,5.7424,-2.91E-07
9.39228,5.7426,-6.07E-07
9.39297,5.7428,7.83E-08
9.39366,5.743,-1.08E-07
9.39435,5.7432,-2.87E-08
9.39503,5.7434,1.45E-07
9.39572,5.7436,-4.11E-07
9.39641,5.7438,2.56E-07
9.3971,5.744,5.05E-07
9.39779,5.7442,9.53E-08
9.39847,5.7444,2.56E-07
9.39916,5.7446,-4.18E-08
9.39985,5.7448,5.00E-07
9.40054,5.745,-7.85E-07
9.40123,5.7452,-4.69E-07
9.40192,5.7454,-2.48E-08
9.4026,5.7456,-5.09E-07
9.40329,5.7458,-2.56E-07
9.40398,5.746,3.09E-07
9.40467,5.7462,2.78E-07
9.40536,5.7464,1.14E-07
9.40605,5.7466,-4.69E-07
9.40674,5.7468,1.67E-07
9.40742,5.747,5.14E-07
9.40811,5.7472,2.87E-07
9.4088,5.7474,-9.23E-07
9.40949,5.7476,1.36E-07
9.41018,5.7478,1.45E-07
9.41087,5.748,-1.17E-07
9.41156,5.7482,3.67E-07
9.41224,5.7484,1.89E-07
9.41293,5.7486,-1.49E-07
9.41362,5.7488,2.02E-07
9.41431,5.749,-9.01E-07
9.415,5.7492,-5.48E-08
9.41569,5.7494,1.04E-07
9.41638,5.7496,-1.49E-07
9.41707,5.7498,2.21E-07
9.41776,5.75,-1.36E-07
9.41844,5.7502,-2.87E-08
9.41913,5.7504,3.79E-08
9.41982,5.7506,-1.96E-08
9.42051,5.7508,-1.40E-07
9.4212,5.751,-6.40E-08
9.42189,5.7512,-2.02E-07
9.42258,5.7514,-5.09E-08
9.42327,5.7516,-3.26E-07
9.42396,5.7518,-8.62E-08
9.42465,5.752,4.07E-07
9.42534,5.7522,-2.15E-07
9.42602,5.7524,3.32E-07
9.42671,5.7526,6.53E-09
9.4274,5.7528,-3.36E-07
9.42809,5.753,3.79E-08
9.42878,5.7532,-6.38E-07
9.42947,5.7534,-8.22E-08
9.43016,5.7536,2.09E-08
9.43085,5.7538,1.57E-08
9.43154,5.754,3.67E-07
9.43223,5.7542,-1.76E-07
9.43292,5.7544,5.54E-07
9.43361,5.7546,-1.04E-08
9.4343,5.7548,-1.40E-07
9.43499,5.755,3.79E-08
9.43568,5.7552,4.65E-07
9.43637,5.7554,6.92E-08
9.43706,5.7556,1.27E-07
9.43775,5.7558,6.53E-08
9.43844,5.756,1.23E-07
9.43913,5.7562,4.07E-07
9.43981,5.7564,-1.62E-07
9.4405,5.7566,1.57E-08
9.44119,5.7568,-1.96E-08
9.44188,5.757,2.34E-07
9.44257,5.7572,-5.85E-07
9.44326,5.7574,4.70E-08
9.44395,5.7576,3.98E-07
9.44464,5.7578,6.92E-08
9.44533,5.758,2.65E-07
9.44602,5.7582,2.02E-07
9.44671,5.7584,1.23E-07
9.4474,5.7586,1.57E-08
9.44809,5.7588,3.41E-07
9.44878,5.759,7.83E-08
9.44947,5.7592,-1.49E-07
9.45016,5.7594,3.85E-07
9.45085,5.7596,-2.60E-07
9.45154,5.7598,-2.69E-07
9.45223,5.76,1.54E-07
9.45292,5.7602,6.53E-09
9.45362,5.7604,-1.36E-07
9.45431,5.7606,-6.53E-09
9.455,5.7608,9.14E-08
9.45569,5.761,1.98E-07
9.45638,5.7612,-2.38E-07
9.45707,5.7614,-1.17E-07
9.45776,5.7616,2.21E-07
9.45845,5.7618,-4.29E-07
9.45914,5.762,2.21E-07
9.45983,5.7622,-3.49E-07
9.46052,5.7624,9.14E-08
9.46121,5.7626,-3.22E-07
9.4619,5.7628,-3.09E-07
9.46259,5.763,-2.87E-08
9.46328,5.7632,4.43E-07
9.46397,5.7634,2.61E-09
9.46466,5.7636,-1.93E-07
9.46535,5.7638,9.14E-08
9.46604,5.764,2.52E-07
9.46673,5.7642,2.52E-07
9.46743,5.7644,-1.17E-07
9.46812,5.7646,5.61E-08
9.46881,5.7648,-3.54E-07
9.4695,5.765,-1.08E-07
9.47019,5.7652,3.58E-07
9.47088,5.7654,1.45E-07
9.47157,5.7656,5.09E-08
9.47226,5.7658,2.48E-08
9.47295,5.766,-7.31E-08
9.47364,5.7662,4.31E-08
9.47433,5.7664,1.45E-07
9.47503,5.7666,9.14E-08
9.47572,5.7668,-1.57E-08
9.47641,5.767,8.22E-08
9.4771,5.7672,2.11E-07
9.47779,5.7674,-3.45E-07
9.47848,5.7676,3.32E-07
9.47917,5.7678,2.08E-07
9.47986,5.768,1.17E-07
9.48055,5.7682,4.31E-08
9.48125,5.7684,4.92E-07
9.48194,5.7686,5.61E-08
9.48263,5.7688,1.45E-07
9.48332,5.769,1.67E-07
9.48401,5.7692,2.02E-07
9.4847,5.7694,4.52E-07
9.48539,5.7696,1.45E-07
9.48609,5.7698,-6.40E-08
9.48678,5.77,-5.48E-08
9.48747,5.7702,1.01E-07
9.48816,5.7704,-1.40E-07
9.48885,5.7706,-2.78E-07
9.48954,5.7708,2.61E-07
9.49023,5.771,6.01E-08
9.49093,5.7712,1.45E-07
9.49162,5.7714,-1.04E-07
9.49231,5.7716,6.48E-07
9.493,5.7718,1.76E-07
9.49369,5.772,1.98E-07
9.49438,5.7722,2.30E-07
9.49508,5.7724,3.39E-08
9.49577,5.7726,-1.04E-07
9.49646,5.7728,-6.53E-09
9.49715,5.773,8.75E-08
9.49784,5.7732,-3.67E-07
9.49854,5.7734,4.52E-07
9.49923,5.7736,-1.17E-07
9.49992,5.7738,5.18E-07
9.50061,5.774,3.63E-07
9.5013,5.7742,-7.83E-08
9.502,5.7744,3.32E-07
9.50269,5.7746,2.65E-07
9.50338,5.7748,8.75E-08
9.50407,5.775,-1.14E-07
9.50476,5.7752,4.61E-07
9.50546,5.7754,6.92E-08
9.50615,5.7756,2.87E-08
9.50684,5.7758,-2.42E-07
9.50753,5.776,-5.27E-07
9.50822,5.7762,-1.57E-08
9.50892,5.7764,-1.84E-07
9.50961,5.7766,6.48E-07
9.5103,5.7768,-5.98E-07
9.51099,5.777,-2.91E-07
9.51169,5.7772,6.01E-08
9.51238,5.7774,2.34E-07
9.51307,5.7776,-1.17E-07
9.51376,5.7778,-1.14E-07
9.51446,5.778,5.63E-07
9.51515,5.7782,-1.96E-08
9.51584,5.7784,4.70E-08
9.51653,5.7786,-2.19E-07
9.51723,5.7788,1.93E-07
9.51792,5.779,9.14E-08
